0.000000000000000000e+00
9.618296743736971402e-67
5.957156197691413928e-50
1.055826208442428387e-35
5.055536609113126606e-23
5.994915684177976825e-12
3.329919770900773013e-02
9.019746467088195219e-02
1.737536978762035389e-01
2.949074125441595862e-01
4.680357444787458521e-01
7.011408794544354839e-01
1.012021060321190991e+00
1.435999591187107960e+00
1.980093665483484422e+00
2.654543592625870030e+00
3.515447484056292815e+00
4.442545418478263564e+00
5.356986355838526670e+00
6.298454969402289549e+00
7.388955834598998962e+00
8.461284901321491247e+00
9.385707100374750311e+00
1.015572937790560282e+01
1.069895331084268975e+01
1.104925533238466961e+01
1.128628238368457559e+01
1.149965617485001879e+01
