,0
0,2.646769783
1,2.655341835
2,3.087778535
3,2.716155784
4,2.665896826
6,2.850076967
7,2.67352498
8,2.956821954
10,2.778193485
12,2.835682177
13,2.872970396
14,2.820196079
15,2.606142918
16,2.729025438
17,2.763915338
18,2.587425561
20,3.107665891
22,2.732938519
23,2.72314409
24,2.778702386
25,2.641574162
26,2.655364538
29,2.592978979
30,2.688132843
31,2.839966996
33,2.670659788
35,2.540594067
36,2.723612874
37,3.052623405
39,3.009356545
40,2.691735114
42,2.67963222
44,2.731022685
47,2.738605097
48,2.706980834
50,2.632955836
52,2.542429814
53,2.755257819
54,2.681244908
55,2.682200397
56,2.725023057
57,2.641583308
60,2.729433088
61,2.523632416
63,2.816156028
64,2.881250122
65,2.676171116
66,2.751558088
67,2.963563764
68,2.704448159
70,2.694355841
71,2.737830323
72,2.570961599
74,2.954970154
76,2.692385933
77,2.751483091
78,2.678292713
79,2.666819891
81,2.986082135
84,2.747264982
85,2.779978647
86,2.978155603
87,2.630010772
89,2.872105856
91,2.630926023
92,2.832555596
94,2.833630115
95,2.685536272
96,2.706369743
97,2.70079053
99,2.619378042
