,0
0,2.516143722
1,2.641845672
2,3.137996124
3,2.717201475
4,2.999499016
5,3.102582781
6,2.958770361
7,3.047332262
8,3.026359534
9,2.533610887
10,3.084806203
11,2.999086465
12,3.032266137
13,3.018726413
14,3.023401707
16,2.968048751
17,3.113855615
18,3.057587198
19,2.918153367
20,3.091039927
21,2.967973056
22,2.882318181
23,3.024931497
24,2.74059397
25,2.82909019
26,3.022256012
27,3.011157753
29,3.026837752
30,3.111234056
31,3.042995981
32,3.024365447
33,2.817559048
38,3.026520027
39,2.969490283
40,3.066318321
42,3.106092739
43,3.034497222
44,2.937896643
45,2.562041066
46,3.033440769
47,3.012575817
48,3.047417359
49,3.011772737
51,2.55752406
52,3.044336943
53,3.077834181
54,2.822942564
55,3.019757094
57,2.997367185
58,2.885880478
59,3.106971465
63,3.028044688
64,2.648666065
65,2.999829811
67,2.672008199
68,2.962109388
69,3.091146655
70,2.824008278
71,3.048828226
72,2.827698302
73,2.762713352
74,3.068672572
75,2.872417428
76,3.052654514
77,2.610108014
78,3.031019776
79,2.520291728
80,3.027812404
81,3.001486272
82,3.023198872
83,2.976055614
84,2.965666169
85,3.047531669
86,3.090251743
87,2.506664055
89,3.051937028
90,2.923582862
91,2.940038613
93,2.85985546
94,2.685730602
96,3.059998822
98,3.025570166
99,2.939323763
