,0
0,1.064746221
1,0.973620441
2,1.043205763
3,1.058957555
4,1.058730938
5,1.061346498
6,0.804468559
7,1.054230935
8,0.979401634
9,1.04973443
11,1.0198489
12,1.065052305
13,1.066762117
14,1.016213551
16,1.064498095
17,1.069611165
18,1.055578187
19,1.058986152
20,1.072713889
21,1.064369579
22,1.041081457
23,1.020175296
24,1.060284613
25,1.040463245
26,1.027841174
28,1.067762112
29,1.030731739
30,1.067841519
31,0.927566614
32,1.067508239
33,0.999742398
34,1.06543723
36,1.005777559
37,0.931899166
38,1.045867343
39,1.054808157
40,1.063110246
41,1.038373652
42,1.060925293
43,1.063241308
44,1.060950562
45,1.031460532
46,0.995430772
47,1.042062426
48,1.021160803
49,1.070046162
50,1.010802528
54,1.062938008
55,1.065780437
56,1.006710014
57,0.909638145
58,1.069018737
59,1.059541731
60,1.065957535
61,1.061828627
62,1.067704409
64,1.017723786
66,1.037653289
68,1.042941
69,0.931755871
70,1.058986219
71,1.05729145
72,1.011664636
73,1.066016066
74,1.066737056
75,1.065191399
76,0.998013879
77,1.008128247
78,1.063885546
79,1.058006897
80,1.069065446
81,1.060163874
82,1.011048901
83,1.039052788
84,1.06198965
85,1.065129634
86,1.067259637
87,1.070008421
88,1.060952278
89,1.061522617
90,1.05840785
91,1.010954095
92,1.069435833
93,1.0665261
94,1.036720704
96,1.063617218
97,1.067470701
98,0.969641483
99,1.071147346
