,0
0,1.038954848
1,0.841173148
2,1.002215901
4,1.075677689
5,0.977335028
7,1.062052147
8,1.047426198
9,1.067181081
10,1.065149513
11,1.057146879
12,1.056836448
13,1.060833152
14,1.050685593
15,1.062868069
16,1.0553851
17,1.062084297
18,1.065455152
20,1.060419335
21,0.984486661
22,1.042719062
23,1.063172413
24,1.065760092
25,1.005297181
26,1.007339099
27,1.06137997
28,1.062358565
29,0.986890499
30,1.062643271
31,1.011393919
32,1.035198154
33,1.008021431
34,1.033214671
36,1.069647292
37,1.070523941
38,1.026625332
39,1.007339434
40,0.946415549
41,1.069180838
42,0.883754475
43,1.043408699
44,1.067349728
45,1.056634519
46,1.063389221
47,1.056351734
48,1.069278568
49,1.070883006
50,1.034683096
51,1.018230611
52,1.019250839
53,1.066963959
54,1.055866747
55,0.991060845
56,1.068936008
57,1.069527992
58,1.066426026
59,1.052799973
60,0.993374921
61,1.002616196
62,1.068621964
63,1.037956607
64,1.061897375
66,1.062857864
68,1.036250772
69,0.959091179
70,1.046249766
71,1.006839019
72,0.79412566
73,1.059943424
74,1.065877372
75,1.064280847
76,0.95992433
77,0.973420334
78,1.067329934
79,1.06580844
80,1.017561279
81,1.090798203
82,1.064110156
83,1.070222578
84,1.065035286
86,1.011454325
87,0.991449251
88,0.979477941
89,0.985950856
90,1.044355977
91,1.062339102
92,1.063859336
93,1.070165101
94,0.976502562
95,0.777569691
96,1.069845596
97,1.068601945
98,1.058514648
