,0,1
0,-0.07508621379351822,-0.028130883985579596
1,-0.08668172248045333,-0.027505150654470394
2,-0.0871257336867094,-0.02759661711937451
3,-0.08698494943863475,-0.027589451749600247
4,-0.08738970290066143,-0.02764710926951199
5,-0.08680033946097712,-0.027564067280361062
6,-0.07514972727880169,-0.027879304135631798
7,-0.07122771247650057,-0.02639574709178978
8,-0.0704467635455969,-0.0261037682512238
9,-0.08798392315156771,-0.027760252233063474
10,-0.08737164665960298,-0.027649172429007808
11,-0.071101640863175,-0.028001007429242428
12,-0.08516357370624783,-0.02734447013907571
13,-0.07496590100207265,-0.027809117960549766
14,-0.08717639110823035,-0.027616440645380463
15,-0.0703240983970265,-0.02605800822749294
16,-0.0872510197917388,-0.027605024840706257
17,-0.08725404877534507,-0.027605517758948303
18,-0.07255176806743484,-0.02689335713248162
19,-0.06892298016409505,-0.027928702380189425
20,-0.08645517340171935,-0.027470115521737556
21,-0.07559083970106387,-0.02804798933502726
22,-0.08770673977294609,-0.02769250551527972
23,-0.08673609628070177,-0.027519779157396763
24,-0.08585439898695532,-0.027398910397943965
25,-0.08642455503700598,-0.02746469360443234
26,-0.07069544749640558,-0.026196623909347103
27,-0.08749864715235713,-0.027708259556115142
28,-0.07582505550240604,-0.028137708207058725
29,-0.07194150151970072,-0.026663600427937414
30,-0.08529348159567994,-0.027358792068534348
31,-0.07306937393525767,-0.027088774349800192
32,-0.07295501836005402,-0.027045557201608957
33,-0.08518668709482191,-0.027359960978493216
34,-0.07473746276953083,-0.027721989000897472
35,-0.07282421665918958,-0.028057524843103546
36,-0.0739545386814958,-0.027424129420133416
37,-0.0697747981518917,-0.027957082965904177
38,-0.08771834829712657,-0.02769295375930461
39,-0.08710160252334173,-0.027576798978170468
40,-0.08225508320091288,-0.027168376670909287
41,-0.08691641186454112,-0.027566549688338514
42,-0.08349228575650666,-0.02727184991658114
43,-0.07478664515489572,-0.027740739276785706
44,-0.08676391984064327,-0.027525434408297206
45,-0.07130720889300486,-0.028007782069035907
46,-0.07298411657075175,-0.02705655163735137
47,-0.07099093693664126,-0.026307103722845625
48,-0.08706648121111804,-0.02757034540269509
49,-0.0699259097051215,-0.02796210276533147
50,-0.07194662690970344,-0.02666552717556026
51,-0.07445757368321185,-0.02761537229310846
52,-0.08770908701403178,-0.02769436617866181
53,-0.0867319854205439,-0.027544789265622732
54,-0.07098520455457714,-0.026304958929851602
55,-0.08645657320102204,-0.027470366161896038
56,-0.07047795129481771,-0.026115407176749456
57,-0.08429925431742841,-0.027303643559730976
58,-0.07342498991079797,-0.02807710277183176
59,-0.07214146276654215,-0.026738806527197966
60,-0.07560977211592247,-0.028055237657091933
61,-0.08752671520167228,-0.02771223029486401
62,-0.0866731580756162,-0.02750846805641465
63,-0.08660436567573893,-0.02750485254427762
64,-0.08799742958608296,-0.027744986593183408
65,-0.07446235507130113,-0.027617192385691786
66,-0.08637568630707006,-0.027460714703896574
67,-0.08523588051314482,-0.027351724100114768
68,-0.0746564567215437,-0.02811702049139501
69,-0.08618606355482636,-0.0274314727572424
70,-0.07072936316374236,-0.026209296406166156
71,-0.07128934574478923,-0.026418838140002076
72,-0.08715224459817629,-0.02758779934061187
73,-0.08774575643011662,-0.027746771349513817
74,-0.07448497924860573,-0.02762580514143962
75,-0.07378220409835173,-0.027358722232819162
76,-0.07386323128641938,-0.02738946795374987
77,-0.07520362876143388,-0.027899896420880282
78,-0.07285952032176346,-0.02700948550428314
79,-0.07467584085655153,-0.027698502820893946
80,-0.07446785741551454,-0.027619286972873778
81,-0.07254255804222158,-0.026889884521295992
82,-0.07495065717072279,-0.02812651480134987
83,-0.07159776216824389,-0.02653449252019516
84,-0.08713239590814588,-0.02759762117516504
85,-0.07064857923408872,-0.026179115183891905
86,-0.071855445987029,-0.026631257538299598
87,-0.07361721726095367,-0.027296156527124592
88,-0.07460220396385106,-0.027670446858311968
89,-0.07103759364475853,-0.026324562760842343
90,-0.07447683951538897,-0.02762270632905571
91,-0.07430336154846616,-0.028105604160419753
92,-0.07178782938113908,-0.026605854337142944
93,-0.07255148154374179,-0.026893249097226714
94,-0.08668040452633266,-0.0275047575365479
95,-0.08772267800986884,-0.02769379260024082
96,-0.07444186135763048,-0.027609391515739226
97,-0.08691263897198459,-0.027565910514711432
98,-0.07084646422635696,-0.026253067133256435
99,-0.07068591378527755,-0.026193062044167895
