,0
0,1.4423619256576727
1,1.4088648748281718
2,1.4518735930024143
3,1.4536373302771837
4,1.4572448233778452
5,1.4544244544783278
6,1.4279787165172193
7,1.4169808578906637
8,1.454786451844295
9,1.4593544230867281
10,1.447268047131573
11,1.3095815293902857
12,1.3690753910238802
13,1.4544982133689304
14,1.4546249697656113
15,1.4359350587530522
16,1.3744532781518009
17,1.4559795495908074
18,1.3995103499706514
19,1.4132414147690948
20,1.446481946847289
21,1.4287324130575276
22,1.4474580308044833
23,1.394877841174101
24,1.4466491740546583
25,1.438932023564581
26,1.4419476037233707
27,1.4360852787611063
28,1.4301618956718252
29,1.4385594965075228
30,1.4213614535822263
31,1.3790285069174792
32,1.4482917551626793
33,1.4331646604947985
34,1.4125722916640828
35,1.4413048892590439
36,1.441281465487103
37,1.4578973584120185
38,1.4499634004155406
39,1.4463834585115674
40,1.4582326539740178
41,1.418686489923344
42,1.4567930020380957
43,1.4362538467364563
44,1.4507867577266937
45,1.4474711290366216
46,1.4489270060087176
47,1.4287143717976774
48,1.4397139566013684
49,1.4602883836649008
50,1.440053141505125
51,1.3978172242398388
52,1.3495219810866617
53,1.4466461625546023
54,1.4218731767040718
55,1.4506559540579784
56,1.439569027370017
57,1.4486907826650266
58,1.3426313081075665
59,1.432885691624364
60,1.4114925141453314
61,1.457265322225246
62,1.4497870498707763
63,1.4509378446182346
64,1.456075405665041
65,1.4057952505236577
66,1.4553024036896585
67,1.456070481710371
68,1.4568501741552724
69,1.4392952473871559
70,1.3703048162348468
71,1.4494191692740632
72,1.4513395734911814
73,1.4347736738400814
74,1.4462808301592847
75,1.393396304323421
76,1.4241680097728648
77,1.4508658917987178
78,1.4552812025622888
79,1.425610319508591
80,1.4292310190918271
81,1.4483694361605177
82,1.4036194270667068
83,1.3962541236628763
84,1.4556466936614072
85,1.4409419162595138
86,1.4266523027798907
87,1.4360358371000437
88,1.4532998683989349
89,1.3650940307442254
90,1.4313524664653285
91,1.4258666837788838
92,1.3821358550709029
93,1.4539356403893322
94,1.4487305439940228
95,1.3718919936422282
96,1.3203324741589746
97,1.459209153866381
98,1.436634379366147
99,1.4407960136401092
