,0
0,1.074009884
1,1.07012426
2,1.025460567
3,1.02355175
4,1.075736397
5,1.073857387
6,1.071347081
7,1.069611964
8,1.07242398
9,1.042589309
10,1.069874548
11,1.070211166
12,1.068855844
13,1.069386818
14,1.067656804
15,1.070475029
16,1.071674852
17,1.07511311
18,1.069028147
19,1.073492308
20,1.070171176
21,1.070488382
22,1.0542623
23,1.078796705
24,1.074181792
25,1.069255211
26,1.070005175
27,1.070049151
28,1.069224018
29,1.054347195
30,0.999917957
31,1.059968772
32,1.07053502
33,1.069950698
34,1.070492722
35,1.078818511
36,1.011443543
37,1.071407755
38,1.070869785
39,1.073544097
40,1.072461846
41,1.075553746
42,1.075767904
43,1.077089927
44,1.065149888
45,1.073356217
46,1.070014147
47,1.070745999
48,1.069714695
49,1.010512863
50,1.011349108
51,1.078839197
52,1.045704398
53,1.03073026
55,1.079527315
56,1.070402086
57,1.075270177
58,1.001021756
59,1.069477737
60,1.050219157
61,1.078793221
62,1.075808397
63,1.073214081
64,1.069423758
65,1.063954159
66,1.062782038
67,1.063836734
68,1.059850109
69,1.078310127
70,1.068802335
71,1.052013323
72,1.070070296
73,1.05119001
74,1.078937115
75,1.069282676
76,1.06929245
77,1.07115671
78,1.046913854
79,1.075125041
80,1.071163264
81,1.071053424
82,1.053349093
83,1.02525809
84,1.080227801
85,1.051762627
86,1.069145601
87,1.074847781
88,1.0004511
89,1.069675307
90,1.068647148
91,1.06628908
92,1.078490815
93,1.071976635
94,1.07565599
95,1.010307367
96,1.00630409
97,1.063423649
98,1.069776021
99,1.077290876
