,0
0,0.6466568538315267
1,0.6084094925631529
2,0.5917343117956151
3,0.6199247683718738
4,0.6195721253979292
5,0.5985659801867578
6,0.6779290333407606
7,0.6465520595039373
8,0.6094756309400171
9,
10,0.6393915087911786
11,0.6003482178863926
12,0.6094561218100921
13,0.6558135108796673
14,0.593454328548804
15,0.640493904194847
16,0.6128785347583194
17,0.6645058524083537
18,0.7078889452928615
19,0.6071722010379578
20,0.6117591578202313
21,0.6478366266001999
22,0.641183462835624
23,0.6460719590095465
24,0.6101406368857984
25,0.6828103281834428
26,0.6116658115566921
27,0.6836605078345223
28,0.6158917531494658
29,0.6191659289444595
30,0.6121095786954163
31,0.6182121962995867
32,0.6127402088426532
33,0.6134936462216902
34,0.6359578340238573
35,0.5700638652571413
36,0.6089246339057269
37,0.683565482926057
38,0.6496782897747359
39,0.611405123311531
40,0.6499033983673964
41,0.673109884032817
42,0.6442835379532061
43,0.6108934442393567
44,0.6900509382506944
45,0.613692745286013
46,0.6548847072824122
47,0.6395899518237872
48,0.6503006240471966
49,0.6511635567633175
50,0.6614760506415408
51,0.6121529896470206
52,0.6394380662154613
53,0.6112967921524772
54,0.6202822097998995
55,0.595085926778549
56,0.6114786119005396
57,0.6113254303253365
58,0.6505951808659329
59,0.6101085337363579
60,0.5933189083696554
61,0.6022928267359191
62,0.6345319700590064
63,0.6117349881890142
64,0.6550753728604206
65,0.6045104581732511
66,0.6395162125426211
67,0.5978063399161464
68,0.6495240671480137
69,0.6988755682588376
70,0.609841755087359
71,0.609232328880365
72,0.6751269752732656
73,0.6169367473322279
74,0.6062366697206222
75,0.6125054309155702
76,0.7019707143336179
77,0.6086076285365996
78,0.6122219795176855
79,0.6447894285014386
80,0.6069600449242466
81,0.6100167483233664
82,0.5921396766777951
83,0.7227453674536279
84,0.6096988775113166
85,0.6642060202756576
86,0.6446856478353077
87,0.6725957597166953
88,0.642888349420798
89,0.6051627846299347
90,0.6067550317266545
91,0.6765446342604728
92,0.6059626542946226
93,0.5666584616117519
94,0.5856702280792334
95,0.6062057022594864
96,0.5816148494088642
97,0.6130022476131932
98,0.6079357091618346
99,0.5498063688754533
