,Unnamed: 0,sc_param1,sc_param2,sc_param3,"SRK_kappa_A[emimTf2N,R125]","SRK_kappa_A[R125,emimTf2N]","SRK_kappa_B[emimTf2N,R125]",SSR
73,73,-0.0224847201019162,-0.0047972600387188,0.0215335628356787,-0.029704632920809514,0.08236174905730188,-0.14422435782739135,0.1291052559497134
74,74,-0.0224847201019162,-0.0047972600387188,-0.9813282905542524,,,,
75,75,-0.0224847201019162,-0.0047972600387188,-0.7227387414231317,,,,
76,76,-0.0224847201019162,-0.0047972600387188,0.1966511908069439,,,,
77,77,-0.0224847201019162,-0.0047972600387188,0.4140133329637863,-0.008542224248760258,-2.766818911858762,3.009120268811115,3.188408513884239
78,78,-0.0224847201019162,-0.0047972600387188,-0.924711865437781,,,,
79,79,-0.0224847201019162,-0.0047972600387188,-0.6298102583548376,,,,
80,80,-0.0224847201019162,-0.0047972600387188,-0.5145558513846487,,,,
81,81,-0.0224847201019162,-0.0047972600387188,0.3995471195161673,-0.0502852500103802,0.617347915832276,0.19041946763191475,119.46910428234938
82,82,-0.0224847201019162,-0.0047972600387188,0.513751502875242,,,,
83,83,-0.0224847201019162,-0.0047972600387188,0.1750504821136034,,,,
84,84,-0.0224847201019162,-0.0047972600387188,0.7343485921295936,,,,
85,85,-0.0224847201019162,-0.0047972600387188,-0.0952493854880131,-0.029704633039446284,0.08236176758488695,-0.1442243775313223,0.12910525593599967
86,86,-0.0224847201019162,-0.0047972600387188,0.9575302496961072,,,,
87,87,-0.0224847201019162,-0.0047972600387188,-0.4729945154365681,,,,
88,88,-0.0224847201019162,-0.0047972600387188,0.3555579125142345,-0.00802636247910642,-2.5148092011293883,2.802983404948492,4.368456976109241
89,89,-0.0224847201019162,-0.0047972600387188,0.2122395704987802,,,,
90,90,-0.0224847201019162,-0.0047972600387188,-0.4368323601346598,,,,
91,91,-0.0224847201019162,-0.0047972600387188,-0.4421570776653259,,,,
92,92,-0.0224847201019162,-0.0047972600387188,0.3462148440803054,-0.010432416164400058,-1.633315263936601,1.8718975308228634,2.1369625376661765
93,93,-0.0224847201019162,-0.0047972600387188,0.5946877140171192,,,,
94,94,-0.0224847201019162,-0.0047972600387188,-0.8243533695771008,,,,
95,95,-0.0224847201019162,-0.0047972600387188,-0.2387541530751999,,,,
96,96,-0.0224847201019162,-0.0047972600387188,0.5823387924787944,,,,
97,97,-0.0224847201019162,-0.0047972600387188,0.913012196972992,,,,
98,98,-0.0224847201019162,-0.0047972600387188,0.9744145794842451,,,,
99,99,-0.0224847201019162,-0.0047972600387188,-0.1442171805144168,,,,
100,100,-0.0224847201019162,-0.0047972600387188,-0.1189426457752765,,,,
101,101,-0.0224847201019162,-0.0047972600387188,-0.2916981775154441,,,,
102,102,-0.0224847201019162,-0.0047972600387188,-0.082397558032196,,,,
103,103,-0.0224847201019162,-0.0047972600387188,0.5109740790671704,,,,
104,104,-0.0224847201019162,-0.0047972600387188,0.4796079468315777,0.004966658698738659,1.0292233248907785,-0.3605129282717204,12.540787723713533
105,105,-0.0224847201019162,-0.0047972600387188,0.965701932384792,,,,
106,106,-0.0224847201019162,-0.0047972600387188,-0.5720865440521887,,,,
107,107,-0.0224847201019162,-0.0047972600387188,-0.2190962374414767,,,,
108,108,-0.0224847201019162,-0.0047972600387188,0.3908623164548168,-0.008026327498726468,-2.5148330380082182,2.803007038712959,4.368456789078966
109,109,-0.0224847201019162,-0.0047972600387188,-0.6538456040028298,,,,
110,110,-0.0224847201019162,-0.0047972600387188,-0.3432793521384771,,,,
111,111,-0.0224847201019162,-0.0047972600387188,0.5893050167144718,,,,
112,112,-0.0224847201019162,-0.0047972600387188,-0.5310787485736742,,,,
113,113,-0.0224847201019162,-0.0047972600387188,-0.3145252110574543,,,,
114,114,-0.0224847201019162,-0.0047972600387188,-0.0801544030485856,,,,
115,115,-0.0224847201019162,-0.0047972600387188,-0.2761341397477875,,,,
116,116,-0.0224847201019162,-0.0047972600387188,-0.827706464148793,,,,
117,117,-0.0224847201019162,-0.0047972600387188,-0.0398116704451697,-0.028464420360384046,-0.12283796546426508,0.07426938023685212,0.1384207569905722
118,118,-0.0224847201019162,-0.0047972600387188,-0.4561086319443224,,,,
119,119,-0.0224847201019162,-0.0047972600387188,0.1536815935726478,,,,
120,120,-0.0224847201019162,-0.0047972600387188,-0.9586330406286604,,,,
121,121,-0.0224847201019162,-0.0047972600387188,0.2445238954049962,,,,
122,122,-0.0224847201019162,-0.0047972600387188,-0.1599805965564387,,,,
123,123,-0.0224847201019162,-0.0047972600387188,0.3024090560850636,-0.009216151572432864,-2.336563705462105,2.5970043781247574,2.7679216164496587
124,124,-0.0224847201019162,-0.0047972600387188,-0.3608908247021195,,,,
125,125,-0.0224847201019162,-0.0047972600387188,-0.4001419870984187,,,,
126,126,-0.0224847201019162,-0.0047972600387188,-0.1265046811101918,,,,
127,127,-0.0224847201019162,-0.0047972600387188,0.1157247496817528,,,,
128,128,-0.0224847201019162,-0.0047972600387188,-0.7373514724986991,,,,
129,129,-0.0224847201019162,-0.0047972600387188,-0.7220759250880033,,,,
130,130,-0.0224847201019162,-0.0047972600387188,-0.522071075780544,,,,
131,131,-0.0224847201019162,-0.0047972600387188,-0.7448613371426299,,,,
132,132,-0.0224847201019162,-0.0047972600387188,-0.7916323281569245,,,,
133,133,-0.0224847201019162,-0.0047972600387188,-0.5895351227183989,,,,
134,134,-0.0224847201019162,-0.0047972600387188,0.3393407136411013,-0.011407966532929215,-1.979751893740266,2.1693162449672387,1.5714495630934366
135,135,-0.0224847201019162,-0.0047972600387188,0.0810245022869888,,,,
136,136,-0.0224847201019162,-0.0047972600387188,0.0102024725342577,-0.029704633039433312,0.082361767583928,-0.14422437753024547,0.12910525593724312
137,137,-0.0224847201019162,-0.0047972600387188,0.8666797837679474,,,,
138,138,-0.0224847201019162,-0.0047972600387188,0.2713163643184286,,,,
139,139,-0.0224847201019162,-0.0047972600387188,0.4049479658770303,-0.008026327173194295,-2.514833187492189,2.8030071905862166,4.368456959883831
140,140,-0.0224847201019162,-0.0047972600387188,-0.148418267313785,,,,
141,141,-0.0224847201019162,-0.0047972600387188,-0.487054120818181,,,,
142,142,-0.0224847201019162,-0.0047972600387188,0.851891728849193,,,,
143,143,-0.0224847201019162,-0.0047972600387188,0.5693133384964242,,,,
144,144,-0.0224847201019162,-0.0047972600387188,0.4913459559546749,,,,
145,145,-0.0224847201019162,-0.0047972600387188,-0.8714420503220015,,,,
146,146,-0.0224847201019162,-0.0047972600387188,0.8098651701220589,,,,
147,147,-0.0224847201019162,-0.0047972600387188,0.3057275554120546,-0.009601454005225997,-2.036077354046524,2.2625046346525846,2.651514228227795
148,148,-0.0224847201019162,-0.0047972600387188,0.87501354811398,,,,
149,149,-0.0224847201019162,-0.0047972600387188,0.1025263571232026,,,,
150,150,-0.0224847201019162,-0.0047972600387188,-0.3631235154709353,,,,
151,151,-0.0224847201019162,-0.0047972600387188,-0.8113277151749624,,,,
152,152,-0.0224847201019162,-0.0047972600387188,-0.1678273423693466,,,,
153,153,-0.0224847201019162,-0.0047972600387188,-0.2443029849948154,,,,
154,154,-0.0224847201019162,-0.0047972600387188,0.6930136763679859,,,,
155,155,-0.0224847201019162,-0.0047972600387188,0.9525801138903836,,,,
156,156,-0.0224847201019162,-0.0047972600387188,-0.8827434461057906,,,,
157,157,-0.0224847201019162,-0.0047972600387188,-0.2729973666427008,,,,
158,158,-0.0224847201019162,-0.0047972600387188,1.0,,,,
159,159,-0.0224847201019162,-0.0047972600387188,-0.184598736306139,,,,
160,160,-0.0224847201019162,-0.0047972600387188,-0.1950448529609438,,,,
161,161,-0.0224847201019162,-0.0047972600387188,-0.7468716538732594,,,,
162,162,-0.0224847201019162,-0.0047972600387188,0.1782240443659932,,,,
163,163,-0.0224847201019162,-0.0047972600387188,-0.6747960139929403,,,,
164,164,-0.0224847201019162,-0.0047972600387188,-0.2096776789229022,,,,
165,165,-0.0224847201019162,-0.0047972600387188,0.8594213777376809,,,,
166,166,-0.0224847201019162,-0.0047972600387188,0.3759881453746132,-0.00802632723227175,-2.5148331595106512,2.8030071625523587,4.368456957188435
167,167,-0.0224847201019162,-0.0047972600387188,-0.4910043940454726,,,,
168,168,-0.0224847201019162,-0.0047972600387188,0.4539659840227856,-0.029704633037428086,0.08236176736953751,-0.1442243773007553,0.12910525594289898
169,169,-0.0224847201019162,-0.0047972600387188,-0.3239333400712497,,,,
170,170,-0.0224847201019162,-0.0047972600387188,-0.2309356366173818,,,,
171,171,-0.0224847201019162,-0.0047972600387188,-0.0454222992495705,-0.02869298687467061,-0.08589111157719734,0.034877874714464456,0.13536608718051377
172,172,-0.0224847201019162,-0.0047972600387188,-0.5820553008457272,,,,
173,173,-0.0224847201019162,-0.0047972600387188,-0.4142128058723925,,,,
174,174,-0.0224847201019162,-0.0047972600387188,-0.3855757677526727,,,,
175,175,-0.0224847201019162,-0.0047972600387188,-0.1318407313719061,,,,
176,176,-0.0224847201019162,-0.0047972600387188,-0.0532216644093498,-0.02846441533127007,-0.12283794705022612,0.07426944282681068,0.13842073767387958
177,177,-0.0224847201019162,-0.0047972600387188,0.8482235604000632,,,,
178,178,-0.0224847201019162,-0.0047972600387188,0.6383568666067623,,,,
179,179,-0.0224847201019162,-0.0047972600387188,-0.4063039887812434,,,,
180,180,-0.0224847201019162,-0.0047972600387188,0.9050380047190352,,,,
181,181,-0.0224847201019162,-0.0047972600387188,0.4238554592353534,-0.008417053705491274,-2.570752180462458,2.825747889259072,3.144595624593892
182,182,-0.0224847201019162,-0.0047972600387188,0.7176822962887948,,,,
183,183,-0.0224847201019162,-0.0047972600387188,0.0299804303912303,-0.02970463292085678,0.08236174906128621,-0.14422435783180862,0.1291052559450902
184,184,-0.0224847201019162,-0.0047972600387188,-0.8930127022927763,,,,
185,185,-0.0224847201019162,-0.0047972600387188,0.9189433615910434,,,,
186,186,-0.0224847201019162,-0.0047972600387188,0.3174284582532987,-0.008542224154619726,-2.766818962354225,3.0091203200563954,3.1884084535830928
187,187,-0.0224847201019162,-0.0047972600387188,-0.8551584902026194,,,,
188,188,-0.0224847201019162,-0.0047972600387188,0.9328230915369328,,,,
189,189,-0.0224847201019162,-0.0047972600387188,-0.3838581165937681,,,,
190,190,-0.0224847201019162,-0.0047972600387188,0.8940710828530032,,,,
191,191,-0.0224847201019162,-0.0047972600387188,-0.6400672028565731,,,,
192,192,-0.0224847201019162,-0.0047972600387188,-1.0,,,,
193,193,-0.0224847201019162,-0.0047972600387188,0.7483424746455447,,,,
194,194,-0.0224847201019162,-0.0047972600387188,0.6737998096164586,,,,
195,195,-0.0224847201019162,-0.0047972600387188,-0.3007666242424602,,,,
196,196,-0.0224847201019162,-0.0047972600387188,-0.7749191746389061,,,,
197,197,-0.0224847201019162,-0.0047972600387188,0.2576190938360712,,,,
198,198,-0.0224847201019162,-0.0047972600387188,-0.1894555392476095,,,,
199,199,-0.0224847201019162,-0.0047972600387188,0.8330552207256274,,,,
200,200,-0.0224847201019162,-0.0047972600387188,0.7679529830871901,,,,
201,201,-0.0224847201019162,-0.0047972600387188,0.2533484465089466,,,,
202,202,-0.0224847201019162,-0.0047972600387188,0.781786823441218,,,,
203,203,-0.0224847201019162,-0.0047972600387188,-0.5576661373170526,,,,
204,204,-0.0224847201019162,-0.0047972600387188,-0.4754987134582613,,,,
205,205,-0.0224847201019162,-0.0047972600387188,-0.9893237059650316,,,,
206,206,-0.0224847201019162,-0.0047972600387188,-0.8041980156537185,,,,
207,207,-0.0224847201019162,-0.0047972600387188,0.2074896380454745,,,,
208,208,-0.0224847201019162,-0.0047972600387188,-0.3696277461044388,,,,
209,209,-0.0224847201019162,-0.0047972600387188,0.5300455165623708,,,,
210,210,-0.0224847201019162,-0.0047972600387188,0.2796605443589968,,,,
211,211,-0.0224847201019162,-0.0047972600387188,-0.617226733838746,,,,
212,212,-0.0224847201019162,-0.0047972600387188,-0.4271932670243844,,,,
213,213,-0.0224847201019162,-0.0047972600387188,-0.7110670579129741,,,,
214,214,-0.0224847201019162,-0.0047972600387188,0.1473590716965576,,,,
215,215,-0.0224847201019162,-0.0047972600387188,-0.6878015505259631,,,,
216,216,-0.0224847201019162,-0.0047972600387188,0.7018383272678816,,,,
217,217,-0.0224847201019162,-0.0047972600387188,-0.9527549329142984,,,,
218,218,-0.0224847201019162,-0.0047972600387188,0.6685519445167871,,,,
219,219,-0.0224847201019162,-0.0047972600387188,-0.5039018258436929,,,,
220,220,-0.0224847201019162,-0.0047972600387188,0.4692931418890431,-0.012119761538697453,-1.8578306028254816,2.0155710790304275,2.2526461370256095
221,221,-0.0224847201019162,-0.0047972600387188,-0.8819406425158012,,,,
222,222,-0.0224847201019162,-0.0047972600387188,0.3767974607515574,-0.011407966532927518,-1.979751893740308,2.16931624496728,1.5714495630926195
223,223,-0.0224847201019162,-0.0047972600387188,-0.5983805047463169,,,,
224,224,-0.0224847201019162,-0.0047972600387188,0.9810606366087632,,,,
225,225,-0.0224847201019162,-0.0047972600387188,-0.0021927388067675,-0.02970463303939874,0.08236176758097044,-0.14422437752696612,0.12910525594021174
226,226,-0.0224847201019162,-0.0047972600387188,0.0665070697762493,-0.02869314864644924,-0.08586638343855245,0.03485154557490251,0.13536424361358126
227,227,-0.0224847201019162,-0.0047972600387188,-0.4635176041467009,,,,
228,228,-0.0224847201019162,-0.0047972600387188,-0.2081848498795507,,,,
229,229,-0.0224847201019162,-0.0047972600387188,-0.0205843274030904,,,,
230,230,-0.0224847201019162,-0.0047972600387188,-0.0148037675221507,-0.028693148508121942,-0.08586640455111791,0.03485156805519068,0.135364245185996
231,231,-0.0224847201019162,-0.0047972600387188,-0.0663387123343139,-0.029704633039271473,0.0823617675705577,-0.14422437751538544,0.1291052559513742
232,232,-0.0224847201019162,-0.0047972600387188,-0.6662748397535887,,,,
233,233,-0.0224847201019162,-0.0047972600387188,-0.5468967921144354,,,,
234,234,-0.0224847201019162,-0.0047972600387188,0.2889480944101728,,,,
235,235,-0.0224847201019162,-0.0047972600387188,0.2253261137794415,,,,
236,236,-0.0224847201019162,-0.0047972600387188,-0.6034778367163035,,,,
237,237,-0.0224847201019162,-0.0047972600387188,0.7273457854145386,,,,
238,238,-0.0224847201019162,-0.0047972600387188,0.0419241709625535,-0.029704632921000368,0.08236174907314991,-0.14422435784499268,0.12910525592774375
239,239,-0.0224847201019162,-0.0047972600387188,0.9259181132242872,,,,
240,240,-0.0224847201019162,-0.0047972600387188,-0.4251004097976484,,,,
241,241,-0.0224847201019162,-0.0047972600387188,0.8852250555451189,,,,
242,242,-0.0224847201019162,-0.0047972600387188,0.2365045188423158,,,,
243,243,-0.0224847201019162,-0.0047972600387188,0.5428219778278971,,,,
244,244,-0.0224847201019162,-0.0047972600387188,-0.8611950546821495,,,,
245,245,-0.0224847201019162,-0.0047972600387188,0.188096617542147,,,,
246,246,-0.0224847201019162,-0.0047972600387188,0.7997581445753361,,,,
247,247,-0.0224847201019162,-0.0047972600387188,-0.0326649054749653,-0.02869314850811312,-0.08586640455110596,0.03485156805524312,0.13536424518752754
248,248,-0.0224847201019162,-0.0047972600387188,0.0518315629394996,-0.029704632920951306,0.08236174906912912,-0.1442243578405245,0.12910525593394398
249,249,-0.0224847201019162,-0.0047972600387188,0.561950131725534,,,,
