,Unnamed: 0,sc_param1,sc_param2,sc_param3,"PR_kappa_A[emimTf2N,R125]","PR_kappa_A[R125,emimTf2N]","PR_kappa_B[emimTf2N,R125]",SSR
127,127,-0.0056789448304904,-0.0024990880062536,0.1157247496817528,0.007917865251959009,0.08293239237218307,0.25340420130025665,4.89928503144858
128,128,-0.0056789448304904,-0.0024990880062536,-0.7373514724986991,,,,
129,129,-0.0056789448304904,-0.0024990880062536,-0.7220759250880033,,,,
130,130,-0.0056789448304904,-0.0024990880062536,-0.522071075780544,,,,
131,131,-0.0056789448304904,-0.0024990880062536,-0.7448613371426299,,,,
132,132,-0.0056789448304904,-0.0024990880062536,-0.7916323281569245,,,,
133,133,-0.0056789448304904,-0.0024990880062536,-0.5895351227183989,,,,
134,134,-0.0056789448304904,-0.0024990880062536,0.3393407136411013,0.004865431652636939,-2.554294426295543,2.8407652024989174,4.9251788491028785
135,135,-0.0056789448304904,-0.0024990880062536,0.0810245022869888,-0.0032772107034614584,-1.2265641866831858,1.348154484564307,1.2575450190847277
136,136,-0.0056789448304904,-0.0024990880062536,0.0102024725342577,-0.01753636831859479,0.22942955701498444,-0.2816299880201429,0.16955253854823177
137,137,-0.0056789448304904,-0.0024990880062536,0.8666797837679474,,,,
138,138,-0.0056789448304904,-0.0024990880062536,0.2713163643184286,,,,
139,139,-0.0056789448304904,-0.0024990880062536,0.4049479658770303,0.01366785125666857,0.674295877573039,-0.17306515325991972,10.269964979092014
140,140,-0.0056789448304904,-0.0024990880062536,-0.148418267313785,,,,
141,141,-0.0056789448304904,-0.0024990880062536,-0.487054120818181,,,,
142,142,-0.0056789448304904,-0.0024990880062536,0.851891728849193,,,,
143,143,-0.0056789448304904,-0.0024990880062536,0.5693133384964242,,,,
144,144,-0.0056789448304904,-0.0024990880062536,0.4913459559546749,0.008156512368187119,-3.9627639405054507,4.3317812730432275,8.616828070010364
145,145,-0.0056789448304904,-0.0024990880062536,-0.8714420503220015,,,,
146,146,-0.0056789448304904,-0.0024990880062536,0.8098651701220589,,,,
147,147,-0.0056789448304904,-0.0024990880062536,0.3057275554120546,0.0033490173516156946,-2.565115845345001,2.8103907030714637,3.3388563845646435
148,148,-0.0056789448304904,-0.0024990880062536,0.87501354811398,,,,
149,149,-0.0056789448304904,-0.0024990880062536,0.1025263571232026,-0.00034591984291822874,-1.660809578031112,1.8217907545547118,2.246460654557491
150,150,-0.0056789448304904,-0.0024990880062536,-0.3631235154709353,,,,
151,151,-0.0056789448304904,-0.0024990880062536,-0.8113277151749624,,,,
152,152,-0.0056789448304904,-0.0024990880062536,-0.1678273423693466,,,,
153,153,-0.0056789448304904,-0.0024990880062536,-0.2443029849948154,,,,
154,154,-0.0056789448304904,-0.0024990880062536,0.6930136763679859,,,,
155,155,-0.0056789448304904,-0.0024990880062536,0.9525801138903836,,,,
156,156,-0.0056789448304904,-0.0024990880062536,-0.8827434461057906,,,,
157,157,-0.0056789448304904,-0.0024990880062536,-0.2729973666427008,,,,
158,158,-0.0056789448304904,-0.0024990880062536,1.0,,,,
159,159,-0.0056789448304904,-0.0024990880062536,-0.184598736306139,,,,
160,160,-0.0056789448304904,-0.0024990880062536,-0.1950448529609438,,,,
161,161,-0.0056789448304904,-0.0024990880062536,-0.7468716538732594,,,,
162,162,-0.0056789448304904,-0.0024990880062536,0.1782240443659932,0.0017959848716885924,-2.0694147128919242,2.280377523242547,2.706148877381996
163,163,-0.0056789448304904,-0.0024990880062536,-0.6747960139929403,,,,
164,164,-0.0056789448304904,-0.0024990880062536,-0.2096776789229022,,,,
165,165,-0.0056789448304904,-0.0024990880062536,0.8594213777376809,,,,
166,166,-0.0056789448304904,-0.0024990880062536,0.3759881453746132,,,,
167,167,-0.0056789448304904,-0.0024990880062536,-0.4910043940454726,,,,
168,168,-0.0056789448304904,-0.0024990880062536,0.4539659840227856,-0.3309102338967574,1.8502511965593778,0.48353216399719484,224.56542522390214
169,169,-0.0056789448304904,-0.0024990880062536,-0.3239333400712497,,,,
170,170,-0.0056789448304904,-0.0024990880062536,-0.2309356366173818,,,,
171,171,-0.0056789448304904,-0.0024990880062536,-0.0454222992495705,-0.01753636831859751,0.2294295570150536,-0.28162998802022976,0.1695525385480114
172,172,-0.0056789448304904,-0.0024990880062536,-0.5820553008457272,,,,
173,173,-0.0056789448304904,-0.0024990880062536,-0.4142128058723925,,,,
174,174,-0.0056789448304904,-0.0024990880062536,-0.3855757677526727,,,,
175,175,-0.0056789448304904,-0.0024990880062536,-0.1318407313719061,,,,
176,176,-0.0056789448304904,-0.0024990880062536,-0.0532216644093498,-0.017536368318595133,0.22942955701486192,-0.2816299880200184,0.16955253854823188
177,177,-0.0056789448304904,-0.0024990880062536,0.8482235604000632,,,,
178,178,-0.0056789448304904,-0.0024990880062536,0.6383568666067623,,,,
179,179,-0.0056789448304904,-0.0024990880062536,-0.4063039887812434,,,,
180,180,-0.0056789448304904,-0.0024990880062536,0.9050380047190352,,,,
181,181,-0.0056789448304904,-0.0024990880062536,0.4238554592353534,0.013667851266011206,0.6742958779523599,-0.17306515348291301,10.269964986459845
182,182,-0.0056789448304904,-0.0024990880062536,0.7176822962887948,,,,
183,183,-0.0056789448304904,-0.0024990880062536,0.0299804303912303,-0.0175363683185972,0.22942955701511583,-0.2816299880202873,0.16955253854828262
184,184,-0.0056789448304904,-0.0024990880062536,-0.8930127022927763,,,,
185,185,-0.0056789448304904,-0.0024990880062536,0.9189433615910434,,,,
186,186,-0.0056789448304904,-0.0024990880062536,0.3174284582532987,0.002193897836248951,-1.8428021455759769,2.0711247750047876,2.689339214566174
187,187,-0.0056789448304904,-0.0024990880062536,-0.8551584902026194,,,,
188,188,-0.0056789448304904,-0.0024990880062536,0.9328230915369328,,,,
189,189,-0.0056789448304904,-0.0024990880062536,-0.3838581165937681,,,,
190,190,-0.0056789448304904,-0.0024990880062536,0.8940710828530032,,,,
191,191,-0.0056789448304904,-0.0024990880062536,-0.6400672028565731,,,,
192,192,-0.0056789448304904,-0.0024990880062536,-1.0,,,,
193,193,-0.0056789448304904,-0.0024990880062536,0.7483424746455447,,,,
194,194,-0.0056789448304904,-0.0024990880062536,0.6737998096164586,,,,
195,195,-0.0056789448304904,-0.0024990880062536,-0.3007666242424602,,,,
196,196,-0.0056789448304904,-0.0024990880062536,-0.7749191746389061,,,,
197,197,-0.0056789448304904,-0.0024990880062536,0.2576190938360712,,,,
198,198,-0.0056789448304904,-0.0024990880062536,-0.1894555392476095,,,,
199,199,-0.0056789448304904,-0.0024990880062536,0.8330552207256274,,,,
200,200,-0.0056789448304904,-0.0024990880062536,0.7679529830871901,,,,
201,201,-0.0056789448304904,-0.0024990880062536,0.2533484465089466,0.0013320006173599293,-1.4761981869171343,1.7155153127323426,2.1806063018761446
202,202,-0.0056789448304904,-0.0024990880062536,0.781786823441218,,,,
203,203,-0.0056789448304904,-0.0024990880062536,-0.5576661373170526,,,,
204,204,-0.0056789448304904,-0.0024990880062536,-0.4754987134582613,,,,
205,205,-0.0056789448304904,-0.0024990880062536,-0.9893237059650316,,,,
206,206,-0.0056789448304904,-0.0024990880062536,-0.8041980156537185,,,,
207,207,-0.0056789448304904,-0.0024990880062536,0.2074896380454745,-0.0006103555352878041,-1.7289092143365434,1.9085303576519408,1.0976393107575642
208,208,-0.0056789448304904,-0.0024990880062536,-0.3696277461044388,,,,
209,209,-0.0056789448304904,-0.0024990880062536,0.5300455165623708,,,,
210,210,-0.0056789448304904,-0.0024990880062536,0.2796605443589968,,,,
211,211,-0.0056789448304904,-0.0024990880062536,-0.617226733838746,,,,
212,212,-0.0056789448304904,-0.0024990880062536,-0.4271932670243844,,,,
213,213,-0.0056789448304904,-0.0024990880062536,-0.7110670579129741,,,,
214,214,-0.0056789448304904,-0.0024990880062536,0.1473590716965576,0.00040816006034957416,-1.783406737953312,1.976201840114523,1.6053491983843549
215,215,-0.0056789448304904,-0.0024990880062536,-0.6878015505259631,,,,
216,216,-0.0056789448304904,-0.0024990880062536,0.7018383272678816,,,,
217,217,-0.0056789448304904,-0.0024990880062536,-0.9527549329142984,,,,
218,218,-0.0056789448304904,-0.0024990880062536,0.6685519445167871,,,,
219,219,-0.0056789448304904,-0.0024990880062536,-0.5039018258436929,,,,
220,220,-0.0056789448304904,-0.0024990880062536,0.4692931418890431,0.00842758237991753,-4.026954575350946,4.393450961130349,8.720126025273016
221,221,-0.0056789448304904,-0.0024990880062536,-0.8819406425158012,,,,
222,222,-0.0056789448304904,-0.0024990880062536,0.3767974607515574,-0.0003459198442662555,-1.660809577395842,1.821790753907603,2.246460653883642
223,223,-0.0056789448304904,-0.0024990880062536,-0.5983805047463169,,,,
224,224,-0.0056789448304904,-0.0024990880062536,0.9810606366087632,,,,
225,225,-0.0056789448304904,-0.0024990880062536,-0.0021927388067675,-0.0175363683185904,0.22942955701458018,-0.28162998801969874,0.1695525385486908
226,226,-0.0056789448304904,-0.0024990880062536,0.0665070697762493,-0.003277210703451944,-1.2265641866833947,1.348154484564575,1.2575450190807556
227,227,-0.0056789448304904,-0.0024990880062536,-0.4635176041467009,,,,
228,228,-0.0056789448304904,-0.0024990880062536,-0.2081848498795507,,,,
229,229,-0.0056789448304904,-0.0024990880062536,-0.0205843274030904,-0.01753636831859226,0.2294295570146847,-0.28162998801981165,0.1695525385483728
230,230,-0.0056789448304904,-0.0024990880062536,-0.0148037675221507,-0.017536368318602946,0.2294295570155036,-0.2816299880207294,0.16955253854756547
231,231,-0.0056789448304904,-0.0024990880062536,-0.0663387123343139,-0.0175363683185952,0.2294295570148761,-0.2816299880200298,0.16955253854825916
232,232,-0.0056789448304904,-0.0024990880062536,-0.6662748397535887,,,,
233,233,-0.0056789448304904,-0.0024990880062536,-0.5468967921144354,,,,
234,234,-0.0056789448304904,-0.0024990880062536,0.2889480944101728,-0.0032772106965198787,-1.2265641802098801,1.3481544781082293,1.2575450191037632
235,235,-0.0056789448304904,-0.0024990880062536,0.2253261137794415,0.0021938978316664508,-1.8428021437438231,2.071124773170512,2.689339213861754
236,236,-0.0056789448304904,-0.0024990880062536,-0.6034778367163035,,,,
237,237,-0.0056789448304904,-0.0024990880062536,0.7273457854145386,,,,
238,238,-0.0056789448304904,-0.0024990880062536,0.0419241709625535,-0.0175363683186014,0.22942955701545625,-0.28162998802067496,0.16955253854763647
239,239,-0.0056789448304904,-0.0024990880062536,0.9259181132242872,,,,
240,240,-0.0056789448304904,-0.0024990880062536,-0.4251004097976484,,,,
241,241,-0.0056789448304904,-0.0024990880062536,0.8852250555451189,,,,
242,242,-0.0056789448304904,-0.0024990880062536,0.2365045188423158,0.002605582111895007,-2.1876325796843124,2.448054884173851,2.921769821621742
243,243,-0.0056789448304904,-0.0024990880062536,0.5428219778278971,,,,
244,244,-0.0056789448304904,-0.0024990880062536,-0.8611950546821495,,,,
245,245,-0.0056789448304904,-0.0024990880062536,0.188096617542147,0.0021938978309770187,-1.8428021433811983,2.071124772804871,2.6893392137315866
246,246,-0.0056789448304904,-0.0024990880062536,0.7997581445753361,,,,
247,247,-0.0056789448304904,-0.0024990880062536,-0.0326649054749653,-0.017536368318596524,0.22942955701513054,-0.2816299880203055,0.16955253854815003
248,248,-0.0056789448304904,-0.0024990880062536,0.0518315629394996,-0.0032772014708004945,-1.226556796698714,1.3481471265443499,1.2575451731803784
249,249,-0.0056789448304904,-0.0024990880062536,0.561950131725534,,,,
