,Unnamed: 0,sc_param1,sc_param2,sc_param3,"PR_kappa_A[emimTf2N,R125]","PR_kappa_A[R125,emimTf2N]","PR_kappa_B[emimTf2N,R125]",SSR
135,135,-0.0550308799720212,0.0040031999044465,0.0810245022869888,-0.013040050252993051,-0.4527056855300615,0.44785441457719516,0.28198706039112664
136,136,-0.0550308799720212,0.0040031999044465,0.0102024725342577,0.018151563694207985,-4.499002396538088,4.905246735989498,10.355497611887765
137,137,-0.0550308799720212,0.0040031999044465,0.8666797837679474,,,,
138,138,-0.0550308799720212,0.0040031999044465,0.2713163643184286,,,,
139,139,-0.0550308799720212,0.0040031999044465,0.4049479658770303,,,,
140,140,-0.0550308799720212,0.0040031999044465,-0.148418267313785,,,,
141,141,-0.0550308799720212,0.0040031999044465,-0.487054120818181,,,,
142,142,-0.0550308799720212,0.0040031999044465,0.851891728849193,,,,
143,143,-0.0550308799720212,0.0040031999044465,0.5693133384964242,,,,
144,144,-0.0550308799720212,0.0040031999044465,0.4913459559546749,,,,
145,145,-0.0550308799720212,0.0040031999044465,-0.8714420503220015,,,,
146,146,-0.0550308799720212,0.0040031999044465,0.8098651701220589,,,,
147,147,-0.0550308799720212,0.0040031999044465,0.3057275554120546,,,,
148,148,-0.0550308799720212,0.0040031999044465,0.87501354811398,,,,
149,149,-0.0550308799720212,0.0040031999044465,0.1025263571232026,-0.015571401105110462,-0.09460517380079099,0.06335210328127654,0.1944796774406684
150,150,-0.0550308799720212,0.0040031999044465,-0.3631235154709353,,,,
151,151,-0.0550308799720212,0.0040031999044465,-0.8113277151749624,,,,
152,152,-0.0550308799720212,0.0040031999044465,-0.1678273423693466,,,,
153,153,-0.0550308799720212,0.0040031999044465,-0.2443029849948154,,,,
154,154,-0.0550308799720212,0.0040031999044465,0.6930136763679859,,,,
155,155,-0.0550308799720212,0.0040031999044465,0.9525801138903836,,,,
156,156,-0.0550308799720212,0.0040031999044465,-0.8827434461057906,,,,
157,157,-0.0550308799720212,0.0040031999044465,-0.2729973666427008,,,,
158,158,-0.0550308799720212,0.0040031999044465,1.0,,,,
159,159,-0.0550308799720212,0.0040031999044465,-0.184598736306139,,,,
160,160,-0.0550308799720212,0.0040031999044465,-0.1950448529609438,,,,
161,161,-0.0550308799720212,0.0040031999044465,-0.7468716538732594,,,,
162,162,-0.0550308799720212,0.0040031999044465,0.1782240443659932,,,,
163,163,-0.0550308799720212,0.0040031999044465,-0.6747960139929403,,,,
164,164,-0.0550308799720212,0.0040031999044465,-0.2096776789229022,,,,
165,165,-0.0550308799720212,0.0040031999044465,0.8594213777376809,,,,
166,166,-0.0550308799720212,0.0040031999044465,0.3759881453746132,,,,
167,167,-0.0550308799720212,0.0040031999044465,-0.4910043940454726,,,,
168,168,-0.0550308799720212,0.0040031999044465,0.4539659840227856,,,,
169,169,-0.0550308799720212,0.0040031999044465,-0.3239333400712497,,,,
170,170,-0.0550308799720212,0.0040031999044465,-0.2309356366173818,,,,
171,171,-0.0550308799720212,0.0040031999044465,-0.0454222992495705,-0.014050515431548817,-0.3158168701285198,0.30048484083003374,0.2407350686167219
172,172,-0.0550308799720212,0.0040031999044465,-0.5820553008457272,,,,
173,173,-0.0550308799720212,0.0040031999044465,-0.4142128058723925,,,,
174,174,-0.0550308799720212,0.0040031999044465,-0.3855757677526727,,,,
175,175,-0.0550308799720212,0.0040031999044465,-0.1318407313719061,,,,
176,176,-0.0550308799720212,0.0040031999044465,-0.0532216644093498,-0.014050560683378607,-0.31580982897077725,0.3004774056342461,0.24073322533472555
177,177,-0.0550308799720212,0.0040031999044465,0.8482235604000632,,,,
178,178,-0.0550308799720212,0.0040031999044465,0.6383568666067623,,,,
179,179,-0.0550308799720212,0.0040031999044465,-0.4063039887812434,,,,
180,180,-0.0550308799720212,0.0040031999044465,0.9050380047190352,,,,
181,181,-0.0550308799720212,0.0040031999044465,0.4238554592353534,,,,
182,182,-0.0550308799720212,0.0040031999044465,0.7176822962887948,,,,
183,183,-0.0550308799720212,0.0040031999044465,0.0299804303912303,-0.01369805281397241,-0.3643952115549497,0.3527271037951745,0.254230163683498
184,184,-0.0550308799720212,0.0040031999044465,-0.8930127022927763,,,,
185,185,-0.0550308799720212,0.0040031999044465,0.9189433615910434,,,,
186,186,-0.0550308799720212,0.0040031999044465,0.3174284582532987,,,,
187,187,-0.0550308799720212,0.0040031999044465,-0.8551584902026194,,,,
188,188,-0.0550308799720212,0.0040031999044465,0.9328230915369328,,,,
189,189,-0.0550308799720212,0.0040031999044465,-0.3838581165937681,,,,
190,190,-0.0550308799720212,0.0040031999044465,0.8940710828530032,,,,
191,191,-0.0550308799720212,0.0040031999044465,-0.6400672028565731,,,,
192,192,-0.0550308799720212,0.0040031999044465,-1.0,,,,
193,193,-0.0550308799720212,0.0040031999044465,0.7483424746455447,,,,
194,194,-0.0550308799720212,0.0040031999044465,0.6737998096164586,,,,
195,195,-0.0550308799720212,0.0040031999044465,-0.3007666242424602,,,,
196,196,-0.0550308799720212,0.0040031999044465,-0.7749191746389061,,,,
197,197,-0.0550308799720212,0.0040031999044465,0.2576190938360712,,,,
198,198,-0.0550308799720212,0.0040031999044465,-0.1894555392476095,,,,
199,199,-0.0550308799720212,0.0040031999044465,0.8330552207256274,,,,
200,200,-0.0550308799720212,0.0040031999044465,0.7679529830871901,,,,
201,201,-0.0550308799720212,0.0040031999044465,0.2533484465089466,,,,
202,202,-0.0550308799720212,0.0040031999044465,0.781786823441218,,,,
203,203,-0.0550308799720212,0.0040031999044465,-0.5576661373170526,,,,
204,204,-0.0550308799720212,0.0040031999044465,-0.4754987134582613,,,,
205,205,-0.0550308799720212,0.0040031999044465,-0.9893237059650316,,,,
206,206,-0.0550308799720212,0.0040031999044465,-0.8041980156537185,,,,
207,207,-0.0550308799720212,0.0040031999044465,0.2074896380454745,,,,
208,208,-0.0550308799720212,0.0040031999044465,-0.3696277461044388,,,,
209,209,-0.0550308799720212,0.0040031999044465,0.5300455165623708,,,,
210,210,-0.0550308799720212,0.0040031999044465,0.2796605443589968,,,,
211,211,-0.0550308799720212,0.0040031999044465,-0.617226733838746,,,,
212,212,-0.0550308799720212,0.0040031999044465,-0.4271932670243844,,,,
213,213,-0.0550308799720212,0.0040031999044465,-0.7110670579129741,,,,
214,214,-0.0550308799720212,0.0040031999044465,0.1473590716965576,,,,
215,215,-0.0550308799720212,0.0040031999044465,-0.6878015505259631,,,,
216,216,-0.0550308799720212,0.0040031999044465,0.7018383272678816,,,,
217,217,-0.0550308799720212,0.0040031999044465,-0.9527549329142984,,,,
218,218,-0.0550308799720212,0.0040031999044465,0.6685519445167871,,,,
219,219,-0.0550308799720212,0.0040031999044465,-0.5039018258436929,,,,
220,220,-0.0550308799720212,0.0040031999044465,0.4692931418890431,,,,
221,221,-0.0550308799720212,0.0040031999044465,-0.8819406425158012,,,,
222,222,-0.0550308799720212,0.0040031999044465,0.3767974607515574,,,,
223,223,-0.0550308799720212,0.0040031999044465,-0.5983805047463169,,,,
224,224,-0.0550308799720212,0.0040031999044465,0.9810606366087632,,,,
225,225,-0.0550308799720212,0.0040031999044465,-0.0021927388067675,-0.013698053819297642,-0.3643952269451189,0.352727087654174,0.25423026941995025
226,226,-0.0550308799720212,0.0040031999044465,0.0665070697762493,-0.013181590609822862,-0.4339616860760261,0.4276464951758121,0.2757416304769548
227,227,-0.0550308799720212,0.0040031999044465,-0.4635176041467009,,,,
228,228,-0.0550308799720212,0.0040031999044465,-0.2081848498795507,,,,
229,229,-0.0550308799720212,0.0040031999044465,-0.0205843274030904,-0.013181589617098009,-0.4339616653871673,0.42764650022477985,0.27574137952678984
230,230,-0.0550308799720212,0.0040031999044465,-0.0148037675221507,-0.013181590394613961,-0.4339616866239272,0.42764652669245506,0.27574149196545716
231,231,-0.0550308799720212,0.0040031999044465,-0.0663387123343139,,,,
232,232,-0.0550308799720212,0.0040031999044465,-0.6662748397535887,,,,
233,233,-0.0550308799720212,0.0040031999044465,-0.5468967921144354,,,,
234,234,-0.0550308799720212,0.0040031999044465,0.2889480944101728,,,,
235,235,-0.0550308799720212,0.0040031999044465,0.2253261137794415,,,,
236,236,-0.0550308799720212,0.0040031999044465,-0.6034778367163035,,,,
237,237,-0.0550308799720212,0.0040031999044465,0.7273457854145386,,,,
238,238,-0.0550308799720212,0.0040031999044465,0.0419241709625535,-0.013181590750526462,-0.4339616957053137,0.42764650570845025,0.2757415788134746
239,239,-0.0550308799720212,0.0040031999044465,0.9259181132242872,,,,
240,240,-0.0550308799720212,0.0040031999044465,-0.4251004097976484,,,,
241,241,-0.0550308799720212,0.0040031999044465,0.8852250555451189,,,,
242,242,-0.0550308799720212,0.0040031999044465,0.2365045188423158,,,,
243,243,-0.0550308799720212,0.0040031999044465,0.5428219778278971,,,,
244,244,-0.0550308799720212,0.0040031999044465,-0.8611950546821495,,,,
245,245,-0.0550308799720212,0.0040031999044465,0.188096617542147,,,,
246,246,-0.0550308799720212,0.0040031999044465,0.7997581445753361,,,,
247,247,-0.0550308799720212,0.0040031999044465,-0.0326649054749653,-0.013181589879470289,-0.43396166668028757,0.4276464988331249,0.2757413233290198
248,248,-0.0550308799720212,0.0040031999044465,0.0518315629394996,-0.01318158958612564,-0.4339616646592427,0.42764650323242726,0.2757413847705103
249,249,-0.0550308799720212,0.0040031999044465,0.561950131725534,,,,
