,0,1
0,-0.2877362347829211,-0.12937478315065046
1,-0.25863890473479845,-0.10655343151240847
2,-0.28767289483980696,-0.1289209047241745
3,-0.2738920728472736,-0.10650795818558254
4,-0.28510731081210566,-0.11329811522426823
5,-0.25327100618135373,-0.10644605364635804
6,-0.2875157138170227,-0.12781038981495077
7,-0.2625810478176559,-0.10657723888266488
8,-0.2876208779040156,-0.12855090800241273
9,-0.2663289947469262,-0.10657948630577323
10,-0.2621866971514375,-0.1065787205858378
11,-0.279491396821473,-0.10645570583983645
12,-0.266618752709884,-0.10657762366314184
13,-0.2543799490201031,-0.10646635715549804
14,-0.26891306184595437,-0.10655775578990315
15,-0.2874758200902659,-0.1275320916882044
16,-0.2870774527351662,-0.12483049868178836
17,-0.2637907164009085,-0.10657194944021606
18,-0.2887728945178628,-0.13733047354918876
19,-0.25344273814923357,-0.10643900275148949
20,-0.2871875602603537,-0.1255633186194239
21,-0.2612533271276847,-0.10655555256879487
22,-0.28640583635995714,-0.12057889028113712
23,-0.285179111088012,-0.11367234760476244
24,-0.25302603444948274,-0.10651955208462027
25,-0.2869814004481669,-0.12419970372522854
26,-0.28626903862641795,-0.11975659318871525
27,-0.2861106191223816,-0.10639096006987087
28,-0.25970065947278986,-0.10654693962249721
29,-0.28723114627213725,-0.12585630701802553
30,-0.25623267657138726,-0.10652398724497991
31,-0.2745934941185363,-0.10650324720123823
32,-0.2872374113899025,-0.1258985578567314
33,-0.26230943495338,-0.10657849137888219
34,-0.26531781644640473,-0.1065651602460742
35,-0.2856035123837927,-0.11594818437177967
36,-0.28685346562450237,-0.12337160340098353
37,-0.2579193723235302,-0.10654795196931996
38,-0.25772549927188715,-0.10654546820237783
39,-0.2610123805825687,-0.10655452664484596
40,-0.2853993610607849,-0.11483950630809465
41,-0.28674295542518036,-0.12266720141708119
42,-0.25935420541137216,-0.1065580095921548
43,-0.2863352316828277,-0.12015271817343362
44,-0.28524525455028366,-0.11401978570091806
45,-0.2854155038695082,-0.11492621609975116
46,-0.2868954317709331,-0.12364173705276814
47,-0.2865694680633857,-0.12158132315871382
48,-0.2855954682299099,-0.11590399544921434
49,-0.2870520529546207,-0.12466292953388838
50,-0.2850953527943725,-0.11323608038104713
51,-0.28620083345378766,-0.11935184197980277
52,-0.2885008940304536,-0.13514719424606686
53,-0.2684346626302801,-0.10656333570492141
54,-0.2631846008483806,-0.10657460167554043
55,-0.2862019021007268,-0.11935815717427947
56,-0.26021161638550405,-0.10654323667445159
57,-0.2874686767222271,-0.12748241078221315
58,-0.2855873012554546,-0.11585917470437893
59,-0.271331816456766,-0.10653190238603974
60,-0.2851114726633431,-0.113319725192409
61,-0.28507807443405575,-0.11314659117895645
62,-0.27433128465608453,-0.10650379396443556
63,-0.2871157855557308,-0.1250844368159305
64,-0.27625164258560797,-0.10648761803941416
65,-0.2570204228163552,-0.1065360972957598
66,-0.2626593601001632,-0.10657690374732262
67,-0.25328944817455856,-0.10644631738335858
68,-0.28622923078983864,-0.11951994257366304
69,-0.26905288690382545,-0.10655613064519441
70,-0.2538987052651997,-0.1064518955840612
71,-0.25295294019529907,-0.10647526807734826
72,-0.2866659211213763,-0.12218205848956797
73,-0.28908245849026676,-0.1398949065284401
74,-0.2871077843152797,-0.12503132789828222
75,-0.2707079688595227,-0.10653762818779282
76,-0.2531913565779336,-0.1064471944624302
77,-0.28579278418720644,-0.11700018523321612
78,-0.28510255300044474,-0.11327342310604535
79,-0.25783989536763535,-0.10654720605717263
80,-0.26860705594510964,-0.10656132181041394
81,-0.2569735933653734,-0.10653545900906394
82,-0.2855920518764177,-0.11588524108787791
83,-0.2878596448698502,-0.1302697046359472
84,-0.2549331077514202,-0.10648524157620597
85,-0.2775689131221897,-0.10647467515776375
86,-0.2854460229111351,-0.11509059021006679
87,-0.28634781667362613,-0.12022840453946942
88,-0.28646980776898157,-0.12096831548981941
89,-0.275322587219802,-0.10649668929002985
90,-0.2873974526032654,-0.1269895598491211
91,-0.2594905919974967,-0.10655222735601659
92,-0.2853687540272031,-0.11467554620271093
93,-0.25777638066006975,-0.10654632083878085
94,-0.28532590876055414,-0.1144469946406969
95,-0.28693371273321006,-0.12388942859738489
96,-0.2883813046351967,-0.13420863892931775
97,-0.2867020287248756,-0.1224088588032747
98,-0.255912719209749,-0.10651174336611599
99,-0.25706889704089136,-0.10653674868699438
