,R32_x,"P, MPa"
0,0.026000000002859718,0.022792395977253955
1,0.10599999999701391,0.09436368431118809
2,0.27099999999605073,0.24985882528103487
3,0.4279999999784038,0.4101923398764191
4,0.5579999999732781,0.5550727680165775
5,0.6499999999568454,0.6660735464904447
6,0.8149999999599321,0.8853766447210193
7,0.017999999999999957,0.02340183761876873
8,0.07600000000295336,0.10038789726911655
9,0.18999999999896505,0.2581303916687567
10,0.29699999999444765,0.4153899652392415
11,0.38999999998476204,0.5593404332007882
12,0.4749999999679148,0.7003750941384297
13,0.5519999999743087,0.8386675432678876
14,0.6279999999615439,0.9796820553770136
15,0.006000000000269676,0.013553233238348816
16,0.04700000000399547,0.1081191119867134
17,0.11299999999797279,0.2652947173241638
18,0.17399999999984186,0.41671160233884463
19,0.2309999999933761,0.5641755496502787
20,0.2849999999950474,0.7098325586377204
21,0.33499999999114594,0.8522787572320994
22,0.3819999999857583,0.9904152480229083
23,0.002999999999999902,0.010792564447979174
24,0.029000000002086156,0.10531028781401369
25,0.0700000000030893,0.25807402647218725
26,0.10899999999777107,0.4079038100283732
27,0.1460000000001019,0.5535088868513779
28,0.18199999999928057,0.7002784994373902
29,0.21399999999603972,0.8361319727564093
30,0.24799999998889607,0.9836147035855823
