,R32_x,"P, MPa"
0,0.02600000000187721,0.022972055756723075
1,0.1059999999970007,0.09524740738451451
2,0.2709999999960615,0.2530773229548468
3,0.427999999978582,0.4171269839256961
4,0.5579999999735259,0.566566879695218
5,0.6499999999573683,0.6816788068420382
6,0.8149999999604569,0.908070026596828
7,0.017999999999999995,0.024020027384160782
8,0.07600000000294452,0.10272144585019706
9,0.18999999999889888,0.26217850003808507
10,0.2969999999943121,0.41829076154102957
11,0.3899999999843231,0.5582069782739054
12,0.47499999996667663,0.6921050619017672
13,0.5519999999732312,0.819924846717972
14,0.6279999999592498,0.9467818893212926
15,0.005999999999999961,0.014290020880155973
16,0.04700000000397554,0.11334531639693714
17,0.11299999999808137,0.2751484768704189
18,0.17399999999975915,0.4273650210909057
19,0.2309999999927149,0.5718136350643132
20,0.28499999999475306,0.710497680597417
21,0.3349999999905397,0.8420948834052236
22,0.381999999984608,0.9654988061177289
23,0.0029999999999999944,0.011630599428581474
24,0.029000000003540236,0.11286205343209546
25,0.0700000000030335,0.2740062869328104
26,0.10899999999792748,0.4289213800722217
27,0.1460000000001367,0.5762568893786952
28,0.18199999999903468,0.7214874859630361
29,0.21399999999529992,0.8528972781661048
30,0.24799999998749958,0.9919238940720794
