,R32_x,"P, MPa"
0,0.026000000001877178,0.022643750801218665
1,0.10599999999700535,0.09383154718582142
2,0.2709999999960685,0.248970733595252
3,0.4279999999785098,0.4097194168894689
4,0.5579999999734297,0.5557210978793066
5,0.6499999999571818,0.6680172276464141
6,0.8149999999602764,0.8899042387289884
7,0.01800000000000012,0.023337282816587205
8,0.0760000000029533,0.10011370314856208
9,0.189999999998964,0.2574034296452963
10,0.29699999999444987,0.41413509171617974
11,0.38999999998474666,0.557479303597582
12,0.47499999996786224,0.6977471761055237
13,0.5519999999742545,0.8350368922723734
14,0.6279999999614125,0.9747523262535922
15,0.006000000000269714,0.013600819191945557
16,0.04700000000399384,0.10845395338686195
17,0.11299999999798266,0.26587022884618816
18,0.17399999999983437,0.4171956374801943
19,0.23099999999332016,0.5642132702296161
20,0.2849999999950198,0.7090311330823446
21,0.3349999999910882,0.8502423796287157
22,0.3819999999856469,0.9867068060022456
23,0.0030000000000000135,0.010896498241081635
24,0.029000000002450035,0.1062739186389369
25,0.07000000000308938,0.26021405076469284
26,0.1089999999977851,0.4109174258499909
27,0.146000000000105,0.5570638284709042
28,0.18199999999925667,0.7040683862262492
29,0.21399999999595753,0.8398505256227806
30,0.2479999999887644,0.9868681451429969
