,R32_x,"P, MPa"
0,0.026000000004943968,0.023411323384180244
1,0.10599999999703573,0.09667698828311097
2,0.27099999999598856,0.25430437855453675
3,0.42799999997802146,0.41399986024764357
4,0.5579999999726853,0.5551694211124552
5,0.6499999999554138,0.6610488364958396
6,0.8149999999571782,0.8656553594493596
7,0.018000000000000134,0.02258585322702469
8,0.0760000000029593,0.09716250785784286
9,0.1899999999990203,0.2516315064345914
10,0.2969999999944479,0.4082668730309547
11,0.38999999998514245,0.5545251658319579
12,0.4749999999689982,0.7007977054966544
13,0.5519999999752546,0.8475454814467447
14,0.6279999999635371,1.00096228222738
15,0.0059999999999999975,0.012612490526059221
16,0.04700000000401036,0.10124392205637205
17,0.11299999999778251,0.2511853198196027
18,0.17399999999991236,0.3991035769567517
19,0.2309999999940582,0.5468600645443393
20,0.28499999999531916,0.6968314088904088
21,0.3349999999917059,0.8477992654252334
22,0.38199999998681816,0.9987395124892067
23,0.003000000000398447,0.010309952518758223
24,0.029000000002436948,0.10118389888570913
25,0.0700000000031149,0.2503748476201703
26,0.10899999999737428,0.39968732484822644
27,0.14600000000004854,0.5477636559054281
28,0.18199999999948047,0.700413563987385
29,0.21399999999656077,0.8450439366702575
30,0.24799999999019598,1.0056819264846606
