,R32_x,"P, MPa"
0,0.026000000002859736,0.022828880720258047
1,0.10599999999701241,0.0945322588971318
2,0.2709999999960501,0.25037874206009
3,0.4279999999784077,0.4110879446382
4,0.5579999999732699,0.5561846126212268
5,0.6499999999567924,0.6671377415885503
6,0.8149999999595143,0.8849750336278128
7,0.01799999999999996,0.02340054500388574
8,0.07600000000295365,0.10039425285256577
9,0.18999999999896608,0.25819628164537567
10,0.2969999999944477,0.4155366024511856
11,0.38999999998476104,0.559535572584684
12,0.4749999999679018,0.7005294623841404
13,0.5519999999742888,0.8386299475780736
14,0.6279999999614803,0.979215074351935
15,0.006000000000269757,0.013535420218793937
16,0.04700000000399571,0.10799335071444315
17,0.11299999999797165,0.26504297171468316
18,0.17399999999984256,0.416390583709226
19,0.23099999999338353,0.5638228395222646
20,0.2849999999950493,0.7094690098804755
21,0.334999999991149,0.851910010834365
22,0.3819999999857619,0.9900312998609985
23,0.003000000000000016,0.010779978856897444
24,0.02900000000208599,0.10520698006517634
25,0.07000000000308967,0.2578876214464682
26,0.10899999999776787,0.40770936250644196
27,0.14600000000010097,0.5533707807154551
28,0.18199999999928462,0.7002606758536851
29,0.21399999999604905,0.8362811321314471
30,0.2479999999889181,0.9839952775956317
