,Unnamed: 0,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,sc_param7,sc_param8,"SRK_kappa_A[bmimpf6,R32]","SRK_kappa_A[R32,bmimpf6]","SRK_kappa_B[bmimpf6,R32]","SRK_kappa_B[R32,bmimpf6]","SRK_kappa_C[bmimpf6,R32]","SRK_kappa_C[R32,bmimpf6]","SRK_kappa_D[bmimpf6,R32]","SRK_kappa_D[R32,bmimpf6]",SSR
10,10,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.7570136233295912,-1.9893911572699736,,,,,,,,,
11,11,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1271958286078707,-1.4701704108736342,,,,,,,,,
12,12,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.5645228076420417,-0.0837247874823525,,,,,,,,,
13,13,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5675644740333712,-0.4427842933075663,,,,,,,,,
14,14,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.927853949781664,-1.2459288929207228,,,,,,,,,
15,15,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.2968956534904603,1.209032246519091,,,,,,,,,
16,16,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3657653360117754,1.1954977643358355,,,,,,,,,
17,17,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2563109250151785,-1.336293552482688,,,,,,,,,
18,18,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.1522013778128817,0.636415031227866,,,,,,,,,
19,19,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.2447113696634782,-1.5898466662003732,,,,,,,,,
20,20,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.984123634357406,-1.89693064733523,,,,,,,,,
21,21,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7210382484572584,0.981737675767982,,,,,,,,,
22,22,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3872548442013599,1.7775814066373186,,,,,,,,,
23,23,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5309597432557809,-0.2217956731270574,,,,,,,,,
24,24,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2858713578482055,-0.5442508702590387,,,,,,,,,
25,25,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.8966941600949767,-1.5671139558475495,,,,,,,,,
26,26,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9908265457664114,0.4359848942152933,,,,,,,,,
27,27,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.398758663988203,-0.4503560969059617,,,,,,,,,
28,28,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.5973221762156695,-1.7189590349774182,,,,,,,,,
29,29,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6798530514978569,-0.0007588841732171,,,,,,,,,
30,30,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6185198087561372,1.063179315489626,,,,,,,,,
31,31,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2131429310824057,-0.598977028889996,,,,,,,,,
32,32,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.0044614761798163,-0.874124197309381,,,,,,,,,
33,33,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.0332720606585748,-1.943151747447498,,,,,,,,,
34,34,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.4461379896316573,-1.5562395682962271,,,,,,,,,
35,35,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0172950294868519,0.5511933860794014,,,,,,,,,
36,36,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.840575443843348,1.9302742940363284,,,,,,,,,
37,37,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4122149934628341,-0.4850509065708139,,,,,,,,,
38,38,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.1542913152052208,1.8852755540484245,,,,,,,,,
39,39,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6590889578895167,-1.4338561520379614,,,,,,,,,
40,40,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.136783260579498,0.9654362957613674,,,,,,,,,
41,41,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.3247927909275368,0.9519172955565708,,,,,,,,,
42,42,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.4005733224626922,-0.1704953193933531,,,,,,,,,
43,43,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5933529234240935,-0.7499855403418496,,,,,,,,,
44,44,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2043540126608973,0.413246821470639,,,,,,,,,
45,45,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6285683212373874,-0.7187394447316486,,,,,,,,,
46,46,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4317787668835624,0.4562330403836725,,,,,,,,,
47,47,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.843888242833102,-1.4668628631047076,,,,,,,,,
48,48,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.0519438275100153,1.9763681652711025,,,,,,,,,
49,49,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3685231816231846,-0.4905927257339415,,,,,,,,,
50,50,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.7589181062505703,0.3673705086788339,,,,,,,,,
51,51,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.1331956556975031,1.825098611316888,,,,,,,,,
52,52,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.9862647641956128,-1.7329458687880763,,,,,,,,,
53,53,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5558788277271005,0.250357106389742,,,,,,,,,
54,54,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.8794173714642284,1.83958590521146,,,,,,,,,
55,55,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2360942575293396,0.8335926563906702,,,,,,,,,
56,56,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.9108907994112667,0.7278413918228455,,,,,,,,,
57,57,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.3033601909138195,1.7957754284695446,,,,,,,,,
58,58,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5922863910500102,0.7450808589312738,,,,,,,,,
59,59,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.8000746920267825,-1.3603098530200393,,,,,,,,,
60,60,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.5594912682323518,-0.1993692975529892,,,,,,,,,
61,61,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5328412656796151,0.3178658569987478,,,,,,,,,
62,62,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.7309223387770551,-0.8264172748769756,,,,,,,,,
63,63,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.125570299061727,-1.4435164722727,,,,,,,,,
64,64,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6410312596671388,0.7469998506916609,,,,,,,,,
65,65,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5556716524022689,-1.4854126962568968,,,,,,,,,
66,66,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2717966529818763,-0.840558225863832,,,,,,,,,
67,67,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.0128332113838416,1.9598908271094944,,,,,,,,,
68,68,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3272173003368439,-1.5312721677218024,,,,,,,,,
69,69,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.7362359427010556,-0.5795875483083899,,,,,,,,,
70,70,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3576713967067748,0.6211234288490095,,,,,,,,,
71,71,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.5057868843809816,0.592536335821181,,,,,,,,,
72,72,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.5257113443087462,1.4621312260498276,,,,,,,,,
73,73,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5803444692526951,-0.9033508719797564,,,,,,,,,
74,74,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.0663170895346352,1.0174042534828276,,,,,,,,,
75,75,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2927646495903451,1.41791567810467,,,,,,,,,
76,76,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3948001423094038,-0.1673708513524519,,,,,,,,,
77,77,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.589352365123648,1.2108329470280288,,,,,,,,,
78,78,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2962514082865324,-1.1269198287707485,,,,,,,,,
79,79,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2328880472038075,1.1705915269239124,,,,,,,,,
80,80,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.508476693216526,-1.9937571579848408,,,,,,,,,
81,81,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.758338725217807,0.666498299878326,,,,,,,,,
82,82,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6125688292253595,1.2177010922580949,,,,,,,,,
83,83,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.1951067318157396,0.7936087460475454,,,,,,,,,
84,84,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.6412500982457665,-0.4210951450872291,,,,,,,,,
85,85,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2584486232813325,-1.9609900405204368,,,,,,,,,
86,86,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.3170593488125264,-1.0822803668638563,,,,,,,,,
87,87,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.976926522871388,-1.3806817907990236,,,,,,,,,
88,88,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9644064461468556,0.3937165652327028,,,,,,,,,
89,89,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1985073512741146,1.5952550355460589,,,,,,,,,
90,90,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.3066192950011906,0.5575432886784788,,,,,,,,,
91,91,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2852288958957996,-0.915864864127043,,,,,,,,,
92,92,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1034540832033559,1.4495878720696878,,,,,,,,,
93,93,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4754962783528862,0.6445254981069319,,,,,,,,,
94,94,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.0846518006108825,-0.3397862288303219,,,,,,,,,
95,95,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9934126064642406,0.3588802163833104,,,,,,,,,
96,96,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.819506929069794,-0.706257124929867,,,,,,,,,
97,97,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1067373856093065,0.172449524339036,,,,,,,,,
98,98,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.4091725894300882,1.729719144760285,,,,,,,,,
99,99,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3489582863614733,-0.2405079128422524,,,,,,,,,
100,100,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.051376810768783,0.2816820779146884,,,,,,,,,
101,101,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.7257121923234744,0.5316792713905074,,,,,,,,,
102,102,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.634523120913507,-0.3971635613923325,,,,,,,,,
103,103,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.556976180562649,1.3967674152844172,,,,,,,,,
104,104,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2285806393056266,0.8613484347210556,,,,,,,,,
105,105,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.836734746852368,-1.9507852498644584,,,,,,,,,
106,106,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4134659322042302,-0.1160519100270283,,,,,,,,,
107,107,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6845199747109794,0.4239266180516647,,,,,,,,,
108,108,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.3293494010376183,-1.4896726384112062,,,,,,,,,
109,109,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0705525697306299,-1.9192687349109407,,,,,,,,,
110,110,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.988937715320774,-1.6249615670172952,,,,,,,,,
111,111,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7559204329202949,0.2865592773057681,,,,,,,,,
112,112,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3047923046948586,1.133805173003037,,,,,,,,,
113,113,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.8781706384458616,1.4246709859819635,,,,,,,,,
114,114,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.6047131392674496,1.2788402458381074,,,,,,,,,
115,115,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.7683390023283287,0.2566258283503759,,,,,,,,,
116,116,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5992285024269606,1.667932290969615,,,,,,,,,
117,117,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.8760747175186672,-0.0388518272336566,,,,,,,,,
118,118,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2006258148680442,1.407914333372697,,,,,,,,,
119,119,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1711481843059119,0.7557500025903061,,,,,,,,,
120,120,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.0742526985967884,-1.940147145768812,,,,,,,,,
121,121,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1493661341185892,-0.9051008224117232,,,,,,,,,
122,122,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4731207666102239,1.821200263705241,,,,,,,,,
123,123,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.9856560907520235,-1.3397671183401985,,,,,,,,,
124,124,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.566494447045519,1.4347168408675386,,,,,,,,,
125,125,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.3918387669067953,-0.476635245654792,,,,,,,,,
126,126,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2806797057809647,-0.8482367324778506,,,,,,,,,
127,127,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.704259349133908,0.6602284599202597,,,,,,,,,
128,128,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1057340621152653,1.5032384441145887,,,,,,,,,
129,129,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.858409279089744,-1.9592186954527528,,,,,,,,,
130,130,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.6121863212485965,-0.1813457393657995,,,,,,,,,
131,131,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5604373874053854,-1.2566684951074645,,,,,,,,,
132,132,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4033137296930671,-0.7729970211378332,,,,,,,,,
133,133,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2124091811218862,-0.5019415364047486,,,,,,,,,
134,134,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.716712661315499,0.968908448397826,,,,,,,,,
135,135,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6446815369784928,-0.0774870528188145,,,,,,,,,
136,136,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7331789484733529,-0.1339822884343988,,,,,,,,,
137,137,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.822182696464944,-0.8864367747777011,,,,,,,,,
138,138,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7019503778848037,-1.2802507014730782,,,,,,,,,
139,139,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.933355616414951,1.1043535942821396,,,,,,,,,
140,140,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4190019100986117,1.0871924747779138,,,,,,,,,
141,141,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.0579265951252743,-1.0150974849911454,,,,,,,,,
142,142,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.9805553602717745,-0.2744108033421291,,,,,,,,,
143,143,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.5373705859939577,1.692664951275959,,,,,,,,,
144,144,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0654502661877587,0.811604703420242,,,,,,,,,
145,145,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9102325467339942,-1.5838454376750946,,,,,,,,,
146,146,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9536440341798618,1.6725442836309194,,,,,,,,,
147,147,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.139984595904039,-0.4535489278532953,,,,,,,,,
148,148,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.5232040753605531,-1.1936693977286574,,,,,,,,,
149,149,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,1.3127134927398645,0.2922745325236362,,,,,,,,,
150,150,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.1703986066133982,0.4625246022216713,,,,,,,,,
151,151,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.000071623861904,-0.2613588128610138,,,,,,,,,
152,152,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0395655193360702,0.9998638068809966,,,,,,,,,
153,153,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.1283000995893375,-1.5187756007308988,,,,,,,,,
