,R125_x,"P, MPa"
0,0.00800000000000005,0.00923304460946546
1,0.08499999999999985,0.0992482028436798
2,0.16800000000007648,0.19844365087750887
3,0.25000000000000006,0.29830908482918006
4,0.3309999999999999,0.39816757343832576
5,0.41300000000000003,0.49943614835203365
6,0.4959999999999999,0.6003366609640648
7,0.583,0.7011529352546035
8,0.681,0.801855021930815
9,0.006000000000000072,0.010680434612933174
10,0.05500000000000001,0.0988364990285541
11,0.10899999999999989,0.19786810506379282
12,0.16100000000018144,0.2950273307264233
13,0.21299999999629995,0.3949212812324828
14,0.267,0.49934934611022863
15,0.3169999999999999,0.5971557801398814
16,0.422,0.8017976605343404
17,0.5210000000000001,0.9931897776001312
18,0.004000000000000083,0.013084275356569815
19,0.02999999999999998,0.09887342967001796
20,0.05900000000000004,0.1960880180631838
21,0.08799999999999994,0.2949440385354588
22,0.11699999999999999,0.3954708660763052
23,0.152,0.5190577474144611
24,0.17600000000000007,0.6052500831209178
25,0.22799999999999984,0.7960761730572318
26,0.285,1.0116509784451821
27,0.003999999999999883,0.021463846214494625
28,0.018000000000000002,0.09712967127381776
29,0.034000000000000107,0.1846540713242631
30,0.05,0.27332696822974667
31,0.07399999999999994,0.40855981315950957
32,0.09699999999999996,0.5407561763299498
33,0.10500000000000002,0.5873536626816437
34,0.14,0.7965939496219436
35,0.17099999999999996,0.9846952424745966
