,R125_x,"P, MPa"
0,0.007999999999999933,0.010186695628335352
1,0.08499999999999992,0.1084922182212159
2,0.16800000000003956,0.2145089979366946
3,0.25000000000000006,0.31844292902457366
4,0.33099999999999996,0.4191503482453607
5,0.4130000000000001,0.5175019523751652
6,0.49599999999999994,0.6111318993344738
7,0.5830000000000001,0.6996378153553977
8,0.681,0.7822160144393746
9,0.0060000000000000045,0.011390655719240904
10,0.05499999999999996,0.10493187091708377
11,0.10899999999753301,0.2089353929565192
12,0.1610000000001719,0.3097612373845529
13,0.21299999999606017,0.41200827813967866
14,0.267,0.5173136889296734
15,0.317,0.6142811448470576
16,0.422,0.8111786612094354
17,0.5209999999999999,0.9866335970403914
18,0.0040000000000000625,0.01332422345559245
19,0.029999999999999985,0.10051610675441083
20,0.058999999999999955,0.19895076819072663
21,0.08799999999999998,0.298624990733033
22,0.11699999999999995,0.3995241239320144
23,0.15199999999999994,0.5228968616641236
24,0.17600000000000005,0.6084768396105542
25,0.22799999999999995,0.7964935931330854
26,0.2849999999999999,1.006258614259607
27,0.004000000000000045,0.021086292039596617
28,0.018000000000000047,0.09534823485087257
29,0.03399999999999995,0.18110394858206205
30,0.050000000000000065,0.26782200191841793
31,0.07399999999999989,0.3997462604809934
32,0.09699999999999993,0.5283099646676251
33,0.10500000000000004,0.5735295609496173
34,0.13999999999999999,0.7758433675555986
35,0.17100000000000004,0.9569070714515906
