,R125_x,"P, MPa"
0,0.008000000000000045,0.010167684577043498
1,0.08499999999999987,0.11149199883436746
2,0.16800000000000004,0.22824039446483171
3,0.25,0.35198213762767944
4,0.33099999999999996,0.48291066531291643
5,0.4130000000000001,0.6241419816356653
6,0.4959999999999999,0.774380412313332
7,0.583,0.9342197928508325
8,0.681,1.0989627288488415
9,0.0060000000002712285,0.011464927295841873
10,0.05500000000000003,0.10741413277263032
11,0.10899999999999985,0.21820998172894443
12,0.16100000000019507,0.33033802183679556
13,0.2129999999968785,0.44942049533055434
14,0.26699999999999996,0.578799245029078
15,0.317,0.7049960998760743
16,0.4220000000000001,0.9884418406274478
17,0.5209999999999999,1.2825994295533334
18,0.004000000000000034,0.013566975918377142
19,0.029999999999999964,0.10315712681111726
20,0.059000000000000025,0.20607166977466432
21,0.08799999999999995,0.3123383069609625
22,0.11699999999999997,0.4221866522265535
23,0.152,0.5598964976777123
24,0.1760000000000001,0.6578149372562623
25,0.22799999999999981,0.8806971182732289
26,0.285,1.1441323256732445
27,0.004000000000000045,0.021669932393302296
28,0.017999999999999943,0.09836417718463289
29,0.033999999999999996,0.18768037792787018
30,0.04999999999999999,0.27885131858782086
31,0.07399999999999995,0.4192783608009001
32,0.09699999999999985,0.558257318239779
33,0.10499999999999989,0.6076671941158821
34,0.14000000000000004,0.8322739069795888
35,0.17099999999999999,1.0388052075880498
