,R125_x,"P, MPa"
0,0.008000000000000096,0.010347367397907663
1,0.08499999999999981,0.11023032008554794
2,0.16800000000004053,0.2179999098172016
3,0.25,0.3236939149672395
4,0.331,0.42612571430769547
5,0.4130000000000001,0.5261399649307309
6,0.4960000000000001,0.6212572626211069
7,0.583,0.7109256086348649
8,0.6809999999999999,0.7939728027891606
9,0.005999999999999998,0.011654302184583475
10,0.05500000000000005,0.1070378092074653
11,0.10899999999758088,0.21236410121735075
12,0.16100000000016434,0.313662723338909
13,0.21299999999591493,0.4154785730763517
14,0.26699999999999996,0.5192634838049005
15,0.317,0.6137493561013642
16,0.4220000000000001,0.8019076691568612
17,0.521,0.9644148703710624
18,0.0040000000000001085,0.013766930437092591
19,0.029999999999999975,0.10346504649597507
20,0.059,0.20388503132296726
21,0.08800000000000006,0.3046087240022561
22,0.11699999999999984,0.40553018770215044
23,0.15200000000000014,0.5274210819617409
24,0.176,0.6109404208865716
25,0.22799999999999992,0.7912304712265651
26,0.28500000000000014,0.9866863333058957
27,0.003999999999999978,0.021942999764636668
28,0.01800000000000005,0.09893481382602076
29,0.033999999999999905,0.18727496788271203
30,0.050000000000000044,0.27597004852118395
31,0.07399999999999998,0.4096320141105805
32,0.09699999999999988,0.5383562699208663
33,0.1049999999999999,0.5832601705826543
34,0.1400000000000224,0.7817273096074523
35,0.1709999999999999,0.9556759386627126
