,R125_x,"P, MPa"
0,0.007999999999999903,0.009358207110298496
1,0.08499999999999995,0.10046017894399072
2,0.16800000000007143,0.20054518983978198
3,0.24999999999999997,0.30093041632995277
4,0.3309999999999999,0.40087136743321533
5,0.41300000000000003,0.50170253044596
6,0.496,0.6015535635347053
7,0.583,0.7005945964387237
8,0.681,0.7986616273919218
9,0.005999999999999957,0.010649736448482324
10,0.05499999999999994,0.09858925877280421
11,0.10899999999999982,0.19746082492733275
12,0.16100000000018205,0.29455647521540657
13,0.2129999999963157,0.39446973679423225
14,0.267,0.499064003853805
15,0.317,0.5971564945998784
16,0.422,0.802884106212738
17,0.521,0.9959391887455732
18,0.0,0.0
19,0.030000000000000013,0.09792677533548311
20,0.059000000000000045,0.19433397131753724
21,0.08800000000000005,0.29250143657820526
22,0.11699999999999992,0.3924728417109263
23,0.15200000000000008,0.5155895359795334
24,0.1760000000000001,0.6016012705293924
25,0.22799999999999992,0.7924935692592789
26,0.2850000000000001,1.0089976920699346
27,0.0,0.0
28,0.0,0.0
29,0.033999999999999954,0.18484481850793563
30,0.049999999999999975,0.27368267019467263
31,0.074,0.4092633786257148
32,0.09699999999999984,0.5419173031504714
33,0.10499999999999991,0.5887048803242692
34,0.13999999999999996,0.7990409982872217
35,0.17099999999999999,0.9883253692065671
