,R125_x,"P, MPa"
0,0.00799999999999993,0.009376034458391304
1,0.08499999999999991,0.1006004762209174
2,0.16800000000007018,0.20072676073969348
3,0.24999999999999992,0.3010670731350012
4,0.3309999999999999,0.40089730089951137
5,0.41300000000000003,0.5015837236719297
6,0.49599999999999994,0.6013183656080087
7,0.5830000000000001,0.700388405965942
8,0.681,0.7989212216815413
9,0.006000000000000142,0.010660818450083133
10,0.054999999999999986,0.09866721279392573
11,0.10900000000000001,0.19757115830865385
12,0.1610000000001818,0.29466084704281764
13,0.2129999999963091,0.39453747409608414
14,0.26700000000000007,0.4990726143277271
15,0.3169999999999999,0.5971039445944609
16,0.42200000000000004,0.8027680982319514
17,0.5209999999999999,0.9960521394482911
18,0.004000000000000029,0.012956939296849943
19,0.03000000000000007,0.09795568286232474
20,0.05900000000000004,0.19437675489324646
21,0.088,0.2925461622418835
22,0.1169999999999999,0.392509793088324
23,0.15200000000000014,0.5156080304333228
24,0.176,0.6016041601117121
25,0.22799999999999987,0.7924666648963715
26,0.285,1.0089744712428133
27,0.0,0.0
28,0.0,0.0
29,0.034000000000000155,0.18485962234268447
30,0.05,0.27369795982016376
31,0.07399999999999997,0.40927364498494867
32,0.097,0.5419184979978535
33,0.10499999999999994,0.5887024364057022
34,0.14,0.7990235717668682
35,0.1709999999999999,0.9883038466904517
