,P1,x1,P2,x2,P3,x3,P4,x4
0,0.7296450844343952,0.46199999999999997,1.0376134878242924,0.3629999999999999,0.9324487818437708,0.1539999999999999,0.8251301360396677,0.08799999999999993
1,0.7196808670634359,0.4299285714285714,1.0005486766116343,0.33871428571428575,0.8739949165196587,0.1439285714285714,0.7702331229212807,0.08221428571428568
2,0.7050561559083176,0.3978571428571428,0.9575114798990505,0.3144285714285714,0.8150366493073742,0.1338571428571429,0.7154145674973207,0.07642857142857142
3,0.6835251494101321,0.3657857142857143,0.9087382149460711,0.29014285714285715,0.7556133172532675,0.1237857142857143,0.6606777208848369,0.0706428571428571
4,0.6549948344312004,0.3337142857142857,0.8545129242408586,0.26585714285714274,0.6957623575210473,0.11371428571428573,0.6060257010800184,0.06485714285714282
5,0.6195009363735874,0.3016428571428571,0.7951544364054668,0.2415714285714285,0.6355193846008338,0.10364285714285719,0.5514614976544634,0.059071428571428504
6,0.5771941374218532,0.2695714285714284,0.7310044452614094,0.21728571428571425,0.5749182666403456,0.09357142857142861,0.4969879762742547,0.053285714285714283
7,0.5283225302808876,0.2374999999999999,0.662417057565914,0.19299999999748985,0.5139912004330677,0.0835,0.4426078830463154,0.04749999999999987
8,0.4732119543295809,0.2054285714285713,0.5897500229701546,0.16871428571398825,0.45276878470362725,0.0734285714285715,0.3883238486943422,0.04171428571428572
9,0.41224596968817434,0.17335714285714285,0.5133576740990403,0.14442857142872378,0.39128009141155806,0.06335714285714288,0.33413839255847655,0.035928571428571414
10,0.34584692377371595,0.14128571428571415,0.433585473660078,0.12014285714186222,0.32955273485196646,0.05328571428571435,0.28005392639657384,0.030142857142857075
11,0.2744591171851785,0.10921428571428564,0.35076599309917167,0.09585714285714282,0.2676129383435519,0.04321428571428575,0.22607275790856857,0.024357142857142775
12,0.19853461664918168,0.077142857142859,0.26521610832438497,0.0715714285714286,0.20548559816970052,0.03314285714285724,0.1721970936966375,0.01857142857142864
13,0.11852187245934738,0.04507142857142859,0.17723519830638362,0.047285714285714445,0.14319434360364394,0.023071428571428604,0.11842904030885804,0.012785714285714204
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
