,0,1
0,-0.07294842527352126,-0.027043066298174864
1,-0.08638605032248393,-0.02746244059687593
2,-0.07172464519427267,-0.026582124041668195
3,-0.08736834871447688,-0.027683100271123275
4,-0.07186393496973033,-0.026634447404015344
5,-0.07209558890366127,-0.02672154663448751
6,-0.08647497226389597,-0.027479222254705348
7,-0.08555830452939851,-0.02737242339442401
8,-0.07433080206551765,-0.027567131072997648
9,-0.074061640952255,-0.028097775314380652
