,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y
0,0.9265655026448636,0.00013167396347121103,0.07330282339166522,1e-08,0.0006318777872404142,0.9993681222127596
1,0.8908368720540597,0.057325475182802954,0.051837652763137364,1e-08,0.2796944571468976,0.7203055428531023
2,0.8548495453720353,0.11480215334181014,0.030348301286154754,1e-08,0.5698609103888952,0.43013908961110486
3,0.8252287814058424,0.1620060180606203,0.012765200533537231,1e-08,0.8160054755002795,0.18399452449972037
4,0.8066690131474384,0.19153272995687554,0.0017982568956860633,1e-08,0.973799345437776,0.026200654562223955
