,P1,x1,P2,x2,P3,x3,P4,x4
0,0.9144011487321044,0.8149999999678357,0.9704401787786849,0.6279999999639225,0.9657270995150149,0.3819999999860599,0.9763130047069728,0.24799999998911998
1,0.819971492204183,0.7582571428077713,0.8805480777219091,0.5844285713994011,0.886191803667781,0.3551428571321439,0.9077191292286932,0.2323571428497629
2,0.731459249677726,0.7015142856669463,0.795767134196255,0.5408571428339917,0.8089136764928216,0.3282857142776273,0.8402383986622032,0.21671428571003917
3,0.6496298969995428,0.6447714285326906,0.715530377429353,0.49728571424908363,0.7337376612241753,0.3014285714226078,0.7738274031004774,0.20107142856914673
4,0.574000856003854,0.5880285713989689,0.6393155715351648,0.45371428568834493,0.660523130832403,0.2745714285671773,0.7084452189620131,0.1854285714276843
5,0.5037772063394965,0.5312857142390038,0.5666597440172145,0.4101428571250531,0.5891423964732013,0.24771428570412843,0.6440532295848099,0.16978571428565384
6,0.43816672340809815,0.4745428571123369,0.4971599831165658,0.3665714285596303,0.5194793560429822,0.22085714285232816,0.5806149612203806,0.15414285714305165
7,0.37647373714232635,0.4177999999810699,0.4304686443435534,0.32299999999252044,0.45142827611913167,0.19399999999865142,0.5180959327287605,0.13849999999986765
8,0.31811513258878454,0.36105714284606827,0.36628672261758555,0.27942857142414446,0.38489270671500747,0.16714285714294294,0.45646351771180715,0.12285714285608489
9,0.2626107310078675,0.3043142857083064,0.3043570661403168,0.23585714284994871,0.31978451258020224,0.14028571428556758,0.3956868179073002,0.10721428571168037
10,0.20956712063208158,0.2475714285619062,0.24445812768985548,0.19228571428463107,0.25602301284305773,0.11342857142649967,0.3357365467531815,0.09157142856700719
11,0.15866163208012302,0.19082857142765974,0.18639848712807858,0.1487142857143589,0.19353421677848595,0.08657142857398901,0.2765849215935082,0.07592857143144043
12,0.10962850236367787,0.13408571428515778,0.1300121718756104,0.10514285713978345,0.13225014513690883,0.059714285717824944,0.21820556718118903,0.06028571428917694
13,0.06224755404833675,0.07734285714579278,0.07515470319605028,0.061571428574977216,0.07210821464057511,0.03285714285950778,0.16057342044549724,0.044642857146893034
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
