,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y
0,0.9219212073280418,0.0001450600536816194,0.07793373261827645,1e-08,0.0005604947656145049,0.9994395052343854
1,0.8849893640000117,0.06156878554704299,0.05344185045294536,1e-08,0.2534919626220947,0.7465080373779053
2,0.8482116221419653,0.12078058810094427,0.031007789757090287,1e-08,0.529291527104118,0.470708472895882
3,0.8175300871999254,0.16890684171415565,0.013563071085918952,1e-08,0.7795170864364018,0.2204829135635982
4,0.8000001425523429,0.197999863257673,0.001999994189984097,1e-08,0.9653937014685002,0.034606298531499706
