,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y,IL_x2,R32_x2,R125_x2,IL_y2,R32_y2,R125_y2,IL_x3,R32_x3,R125_x3,IL_y3,R32_y3,R125_y3
0,0.9723889119663637,9.657304720049475e-05,0.027514514986435895,1e-08,0.001,0.999,0.973405083508227,8.020260217789784e-05,0.02651471388959513,1e-08,0.001,0.999,0.9726093947055635,8.7574135446029e-05,0.02730303115899047,1e-08,0.001,0.999
1,0.9562528539354775,0.023645021058826075,0.020102125005696345,1e-08,0.25,0.75,0.9602338807441186,0.01995663882766701,0.01980948042561495,1e-08,0.24999999999891692,0.7499999999992866,0.9579422450484648,0.02173077403907176,0.02032698091246339,1e-08,0.25,0.75
2,0.9406091695884417,0.04633930595497284,0.013051524456585603,1e-08,0.5,0.5,0.9471296552813723,0.039727583645681026,0.01314276107294671,1e-08,0.5,0.5,0.9434215599974471,0.04313969157984956,0.013438748422703317,1e-08,0.5,0.5
3,0.9254877857434238,0.06815170398320397,0.006360510273372112,1e-08,0.75,0.25,0.9341425984017125,0.05931731277413511,0.006540088824152391,1e-08,0.75,0.25,0.9291021751210423,0.06423388225375357,0.006663942625204231,1e-08,0.75,0.25
4,0.9114321997736792,0.08831939110485496,0.0002484091214658784,1e-08,0.99,0.010000000000000009,0.921782642103562,0.07795693815775737,0.00026041973868068223,1e-08,0.99,0.010000000000000009,0.9155408628423041,0.08419467656502226,0.00026446059267375274,1e-08,0.99,0.010000000000000009
