,0
0,3.07646724413858
1,3.0511431773929316
2,2.873059567852188
3,3.0259638063127197
4,3.070785655260287
5,3.0508986561298532
6,3.0888801086366633
7,3.0149398909916254
8,2.9509962823272824
9,3.07386818909913
