,P1,x1,P2,x2,P3,x3,P4,x4
0,0.7143698168904014,0.462,0.9912795664495073,0.36300000000000004,0.9943209769017847,0.15400000000000003,1.0107976382145882,0.0879999999999999
1,0.692141277905708,0.42992857142857144,0.9514265551673818,0.3387142857142857,0.9337139550142635,0.14392857142857138,0.9447316918065105,0.08221428571428561
2,0.6648286935033577,0.3978571428571428,0.9065592911788103,0.3144285714285714,0.8722759102720777,0.13385714285714295,0.8785666418408056,0.07642857142857147
3,0.6325711915959152,0.36578571428571416,0.8569266870106969,0.2901428571428571,0.8100616040287532,0.12378571428571414,0.8123137778406676,0.07064285714285701
4,0.595569658210942,0.3337142857142856,0.8028051253679416,0.26585714285714296,0.7471234272543386,0.11371428571428574,0.7459839311959614,0.06485714285714281
5,0.5540725226964618,0.301642857142857,0.7444890272504388,0.24157142857142855,0.6835114594705397,0.10364285714285715,0.6795874953415679,0.05907142857142859
6,0.5083623573981437,0.2695714285714285,0.6822825837773314,0.2172857142857143,0.6192735338766047,0.09357142857142865,0.6131344448635383,0.05328571428571427
7,0.4587437924960051,0.2375,0.6164927895188143,0.19299999999764975,0.5544553069581953,0.08349999999999999,0.5466343535985553,0.04749999999999999
8,0.4055330662860917,0.20542857142857138,0.5474237900711516,0.1687142857140414,0.48910033115800244,0.07342857142857136,0.48009641178751394,0.04171428571428567
9,0.3490493491706823,0.17335714285714268,0.4753724695443726,0.14442857142870924,0.4232501294279343,0.06335714285714292,0.4135294423313744,0.03592857142857136
10,0.28960782731480295,0.1412857142857143,0.4006251484258185,0.1201428571428571,0.35694427068014106,0.05328571428571419,0.3469419161819428,0.030142857142857162
11,0.2275144223132763,0.10921428571428561,0.3234552385792431,0.09585714285714282,0.2902204452905558,0.04321428571428577,0.28034196684960583,0.024357142857142945
12,0.1630619561716267,0.07714285714287729,0.24412169478853193,0.07157142857142847,0.22311453979933796,0.033142857142857196,0.21373740383658682,0.018571428571428555
13,0.09652753550978874,0.045071428571428464,0.16286810929432424,0.047285714285714424,0.15566070929378623,0.023071428571428527,0.14713572397590471,0.012785714285714308
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
