,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y,IL_x2,R32_x2,R125_x2,IL_y2,R32_y2,R125_y2,IL_x3,R32_x3,R125_x3,IL_y3,R32_y3,R125_y3
0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327171383574754,2.002660530944216e-06,0.06728085898199379,1e-08,9.99999999995233e-06,0.99999,0.9316669428008338,1.9506164263542128e-06,0.0683311065827399,1e-08,1e-05,0.99999
