,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y,IL_x2,R32_x2,R125_x2,IL_y2,R32_y2,R125_y2,IL_x3,R32_x3,R125_x3,IL_y3,R32_y3,R125_y3,IL_x4,R32_x4,R125_x4,IL_y4,R32_y4,R125_y4
0,0.9734050835045318,8.020260219107655e-05,0.026514713893277177,1e-08,0.001,0.999,0.9732470445388416,7.75845239161285e-05,0.026675370937242232,1e-08,0.001,0.999,0.9723889125537863,9.657304475652506e-05,0.02751451440145708,1e-08,0.001,0.999,0.9734991792205222,8.512916112612761e-05,0.02641569161835162,1e-08,0.001,0.999
1,0.96023388076875,0.01995663881570956,0.01980948041554038,1e-08,0.25,0.75,0.9607919773441781,0.019297750501722732,0.01991027215409909,1e-08,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9591492585199766,0.02115009389012251,0.019700647587184844,1e-08,0.2499999999989179,0.7499999999992227
2,0.947129655359077,0.03972758358487286,0.013142761056050186,1e-08,0.5,0.5,0.9484014986492996,0.03840153403509366,0.013196967315606793,1e-08,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9449141640818696,0.042038495357334546,0.013047340560795912,1e-08,0.5,0.5
3,0.9341425985851074,0.059317312606267596,0.0065400888086250926,1e-08,0.75,0.25,0.9361226537483737,0.057316511952157895,0.006560834299468519,1e-08,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9308482521139017,0.06267069093338645,0.006481056952711834,1e-08,0.75,0.25
4,0.9217826424975173,0.07795693776490163,0.00026041973758105994,1e-08,0.99,0.010000000000000009,0.924437105433492,0.07530188412963272,0.0002610104368753716,1e-08,0.99,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.9175009132911754,0.08224145881098001,0.0002576278978445413,1e-08,0.99,0.010000000000000009
