,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y
0,0.9325864056766908,0.00013113238875862328,0.0672824619345507,1e-08,0.0006155334682465492,0.9993844665317536
1,0.8948015046072413,0.05713712957464338,0.04806136581811531,1e-08,0.27293255329713634,0.7270674467028636
2,0.8566531240631484,0.11468388608103859,0.028662989855813004,1e-08,0.5579734837751816,0.4420265162248184
3,0.8248234000003928,0.1626923329722758,0.012484267027331434,1e-08,0.8042408542719761,0.19575914572802386
4,0.8039240779515148,0.19421116197541177,0.0018647600730735071,1e-08,0.9704286971662438,0.029571302833756197
