,0,1
0,-0.07572159803565477,-0.02809806462501036
1,-0.07480004091100631,-0.027745847073231245
2,-0.08660057445102011,-0.027505641781413643
3,-0.08609454744934242,-0.027419623989562113
4,-0.0852232177302507,-0.027345937435312283
5,-0.08451275425422099,-0.027313028478263165
6,-0.07166751808112534,-0.026560674995350295
7,-0.07050162332341545,-0.026124242506483222
8,-0.07525938424021715,-0.027921202881821917
9,-0.08645892451688716,-0.027470787705075793
10,-0.07411438922405228,-0.0274848488797151
11,-0.08690643737259221,-0.027574040242826184
12,-0.0860972279417616,-0.02741985134450365
13,-0.07048412638599884,-0.026117711864126626
14,-0.08660166730073214,-0.027504368093510336
15,-0.07453531735794246,-0.027644971769539225
16,-0.07533154122234385,-0.027948785918687328
17,-0.08717350956629827,-0.027593268110170256
18,-0.08614229297178135,-0.02742786888814201
19,-0.08751099886638739,-0.027674022041387487
20,-0.07477127972994202,-0.02773488086974572
21,-0.07013894647306364,-0.025988989689419546
22,-0.0736572628930509,-0.027311337748354418
23,-0.08668022706981461,-0.02750470441857641
24,-0.08668866685755929,-0.027508109221559378
25,-0.07041338863740437,-0.026091315073581606
26,-0.07234162444121417,-0.026814162605407206
27,-0.08711497642930051,-0.027580840936310063
28,-0.0856458428384613,-0.02738240441697578
29,-0.07489701826938837,-0.02778283475938136
30,-0.07200174702632499,-0.026686251135450097
31,-0.07212257947937797,-0.02673170127679168
32,-0.07218155043797589,-0.02675389259369306
33,-0.08671929849872137,-0.027516037284126764
34,-0.07518238813383359,-0.02813398174435736
35,-0.08672977268003505,-0.027547965188056012
36,-0.08645823976348396,-0.027470664874290812
37,-0.07194412991823125,-0.026664588495063705
38,-0.08614028496377346,-0.027427407314795704
39,-0.08715165227341727,-0.027582244205580905
40,-0.08628461885148919,-0.027445810988514195
41,-0.08693591783459073,-0.027579672667242476
42,-0.07201933246170514,-0.026692864064016903
43,-0.08609549777742087,-0.027419329593679077
44,-0.07154788639277476,-0.026515777464911492
45,-0.07099362235330386,-0.026308108502706394
46,-0.07149862373521378,-0.026497296992518463
47,-0.07401378166272715,-0.027446627288511924
48,-0.07460933849338862,-0.027673164690004515
49,-0.07490637226313532,-0.02812508669208233
50,-0.08508798797387217,-0.027356633566036192
51,-0.07046688954773393,-0.026111278850464995
52,-0.08636605532487056,-0.02746200083586183
53,-0.08577307217847088,-0.02739712534107184
54,-0.08711977089991281,-0.027578532368377026
55,-0.07103559363286552,-0.026323814269981552
56,-0.07100361532580975,-0.026311847606145283
57,-0.08645699285139158,-0.02747044134811546
58,-0.08432719853164862,-0.027304763864017506
59,-0.08386975037847391,-0.02728927320227549
60,-0.07318484534404066,-0.027132438155095005
61,-0.08522724363394685,-0.027344460297021842
62,-0.07207088693680223,-0.026712254222406303
63,-0.07536570376675468,-0.02796184853847665
64,-0.0734697341213137,-0.02724027211218043
65,-0.0720062025756553,-0.026687926571511145
66,-0.07024777419419619,-0.026029549495412897
67,-0.07567103978012532,-0.028078698884177508
68,-0.07506800825285108,-0.027848095215637643
69,-0.07568929940536626,-0.028150280825627975
70,-0.08673286051129507,-0.027546014366176395
71,-0.08413567681559224,-0.027296157575541092
72,-0.07319597540220998,-0.028069647753751287
73,-0.0720212535920172,-0.02669358653179832
74,-0.08714031949711916,-0.027599207028139762
75,-0.07423450888552441,-0.027530508487930382
76,-0.07391603840356469,-0.02740951228790007
77,-0.08702028739890305,-0.027563232893046307
78,-0.08641729791672216,-0.02746342565626355
79,-0.07297595708820041,-0.027053468506952196
80,-0.07016971879202205,-0.026000456260132917
81,-0.07193632346892735,-0.026661653933560174
82,-0.07284578583188706,-0.027004299095547957
83,-0.07118940593205408,-0.026381398987256166
84,-0.07281243440460668,-0.026991706425755
85,-0.0747381934285236,-0.027722267523179377
86,-0.08702315886929424,-0.02756371100765463
87,-0.07314766257352115,-0.02711837530041893
88,-0.07220717678585668,-0.026763538045192097
89,-0.07354255648760394,-0.027267860874572943
90,-0.08722166581005594,-0.02760012571040017
91,-0.07052357321014878,-0.026132435982110604
92,-0.0743474694371751,-0.027573471864922698
93,-0.07307951230151509,-0.027092607018115486
94,-0.07159490023426635,-0.026533418502477944
95,-0.0841240302780201,-0.02730291809512319
96,-0.07078148135316159,-0.02622877434103701
97,-0.07047589368642419,-0.02611463924503752
98,-0.07073337991278648,-0.026210797393335532
99,-0.0864026314053062,-0.027460878514354192
