,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y
0,0.9315887189281783,0.00012634937883459425,0.06828493169298716,1e-08,0.0006477625244594482,0.9993522374755406
1,0.8970600717867245,0.05498651396516082,0.04795341424811477,1e-08,0.28616911217459423,0.7138308878254058
2,0.8624279859289092,0.10990670788239029,0.027665306188700518,1e-08,0.5808975434374442,0.4191024565625558
3,0.8343662128436629,0.1543267565127757,0.011307030643561623,1e-08,0.8261965220459819,0.1738034779540181
4,0.8175244614942413,0.18094999799576325,0.0015255405099954304,1e-08,0.976340698678336,0.023659301321663953
