,R32_x,"P, MPa","T, K"
0,0.025000000001896873,0.021514655711099926,283.2
1,0.02600000000188304,0.02238349142482486,283.2
2,0.05000000000400757,0.043431766278611096,283.2
3,0.07500000000303744,0.06577335256574907,283.2
4,0.10000000000220607,0.08856442576541239,283.2
5,0.10599999999686172,0.09410411490641651,283.2
6,0.1249999999987478,0.11183192415503619,283.2
7,0.15000000000005784,0.13560500101029735,283.2
8,0.17499999999996588,0.15991525152431674,283.2
9,0.19999999999839282,0.18479694970623686,283.2
10,0.22499999999527837,0.21028730380295982,283.2
11,0.2499999999905649,0.23642673146009116,283.2
12,0.2709999999962745,0.2589174776902451,283.2
13,0.2749999999960723,0.26325915433348035,283.2
14,0.29999999999462224,0.29083230854537506,283.2
15,0.32499999999287005,0.31919806851582994,283.2
16,0.3499999999905413,0.34841277287407757,283.2
17,0.37499999998788863,0.3785375404410145,283.2
18,0.3999999999847065,0.4096385538366809,283.2
19,0.4249999999809228,0.4417872775126885,283.2
20,0.42799999998071786,0.44571912369615546,283.2
21,0.4499999999764672,0.47506055958383375,283.2
22,0.4749999999712759,0.5095405415208354,283.2
23,0.49999999996529576,0.5453142621579488,283.2
24,0.5249999999800672,0.5824727875446837,283.2
25,0.5499999999772672,0.6211096093747512,283.2
26,0.5579999999763137,0.6338009112283668,283.2
27,0.5749999999741978,0.6613179473457111,283.2
28,0.599999999970885,0.7031863779146649,283.2
29,0.6249999999677016,0.7467919583381829,283.2
30,0.6499999999638453,0.7921895788228815,283.2
31,0.6749999999605057,0.8393956475032338,283.2
32,0.6999999999575404,0.8883632639374155,283.2
33,0.7249999999557944,0.9389446348579664,283.2
34,0.7499999999554275,0.9908344600735125,283.2
35,0.7749999999578994,1.0434852307773839,283.2
36,0.799999999964114,1.095981929221984,283.2
37,0.8149999999702238,1.1268267870797697,283.2
38,0.025000000001889434,0.03265703980169941,298.1
39,0.05000000000394023,0.06594970477259962,298.1
40,0.07500000000301954,0.09991323489983227,298.1
41,0.07600000000298163,0.10128626947380986,298.1
42,0.10000000000218572,0.13458647627476342,298.1
43,0.12499999999880837,0.170011402890699,298.1
44,0.15000000000007227,0.20623348789776927,298.1
45,0.1749999999999401,0.24330205702309116,298.1
46,0.1899999999991431,0.26597160338372866,298.1
47,0.1999999999983049,0.28127067004868556,298.1
48,0.22499999999510403,0.32019753739297574,298.1
49,0.2499999999902777,0.36014597332599224,298.1
50,0.2749999999959942,0.40118488636284,298.1
51,0.2969999999946974,0.4382605956566082,298.1
52,0.2999999999945179,0.4433893025662395,298.1
53,0.32499999999273405,0.4868409203381212,298.1
54,0.3499999999905812,0.5316286811749643,298.1
55,0.37499999998774153,0.5778493409980714,298.1
56,0.38999999998588064,0.6063128923426981,298.1
57,0.39999999998452535,0.625608010860978,298.1
58,0.424999999980702,0.6750186192988618,298.1
59,0.4499999999762008,0.7262042224964186,298.1
60,0.4749999999709583,0.7792970486143372,298.1
61,0.4999999999649219,0.8344381034689771,298.1
62,0.5249999999799031,0.8917760768234888,298.1
63,0.5499999999770803,0.9514651424447326,298.1
64,0.5519999999768427,0.9563465127125529,298.1
65,0.5749999999739867,1.013661070414606,298.1
66,0.5999999999706495,1.0785147061605425,298.1
67,0.6249999999671345,1.1461614375199487,298.1
68,0.6279999999667061,1.1544721257379635,298.1
69,0.025000000001342594,0.0590532963101162,323.1
70,0.04700000000401421,0.11206493302389449,323.1
71,0.050000000003895324,0.11937237796731566,323.1
72,0.07500000000299183,0.18102928234166407,323.1
73,0.09999999999636669,0.24410251891718318,323.1
74,0.11299999999786695,0.27748834940512096,323.1
75,0.12499999999892672,0.30867734605323344,323.1
76,0.15000000000008723,0.3748465355653468,323.1
77,0.17399999999992868,0.43996270619813393,323.1
78,0.1749999999998918,0.4427111982095151,323.1
79,0.19999999999812842,0.5123817115248105,323.1
80,0.22499999999477185,0.5839787619163308,323.1
81,0.2309999999937271,0.6014631472451919,323.1
82,0.24999999998980346,0.6576345160459545,323.1
83,0.274999999995892,0.7334939375400009,323.1
84,0.2849999999953288,0.7644898850103682,323.1
85,0.2999999999944197,0.811716259515895,323.1
86,0.3249999999924599,0.8924766378060902,323.1
87,0.33499999999160734,0.9255340156575037,323.1
88,0.34999999999019965,0.9759679861151229,323.1
89,0.37499999998747197,1.0624030083778202,323.1
90,0.3819999999866149,1.0871637103632568,323.1
91,0.025000000001329296,0.09579099406598353,348.1
92,0.029000000002066532,0.11132640224632512,348.1
93,0.05000000000383165,0.1938694170969521,348.1
94,0.07000000000308956,0.2740708751811941,348.1
95,0.07500000000290985,0.2943724590394084,348.1
96,0.09999999999660583,0.39745008364890083,348.1
97,0.1089999999976614,0.43521940891659594,348.1
98,0.12499999999908812,0.5032663419422545,348.1
99,0.14600000000003682,0.5943995300146254,348.1
100,0.15000000000013117,0.6120011496415761,348.1
101,0.17499999999977722,0.7238523154556351,348.1
102,0.18199999999939395,0.7557582526737187,348.1
103,0.19999999999782764,0.839037899796122,348.1
104,0.2139999999960616,0.9050871202095487,348.1
105,0.2249999999943253,0.9577989651453691,348.1
106,0.2479999999897472,1.070446284601623,348.1
