,R32_x,"P, MPa","T, K"
0,0.02500000000188815,0.016822091989621313,283.2
1,0.02600000000285919,0.01749839294232487,283.2
2,0.0500000000039385,0.033809790852408816,283.2
3,0.07500000000300519,0.0509698146591108,283.2
4,0.10000000000217016,0.06831053877550157,283.2
5,0.10599999999698498,0.07250018218470804,283.2
6,0.12499999999885353,0.08584093310434819,283.2
7,0.15000000000008068,0.10357072355654358,283.2
8,0.1749999999998861,0.12151049226767185,283.2
9,0.1999999999981288,0.13967178124516802,283.2
10,0.22499999999473455,0.15806720859405923,283.2
11,0.24999999998960415,0.17671060102068084,283.2
12,0.2709999999838783,0.19257374529725182,283.2
13,0.2749999999957881,0.1956171460217555,283.2
14,0.29999999999420085,0.2148035670078979,283.2
15,0.3249999999922544,0.234288326471428,283.2
16,0.34999999998987114,0.25409186137782125,283.2
17,0.37499999999998024,0.2742368576908568,283.2
18,,,283.2
19,0.42499999999999993,0.31565520369425,283.2
20,0.4279999999786761,0.31819199967124573,283.2
21,0.4499999999999997,0.3369883480185153,283.2
22,0.47499999999999937,0.3587835116035907,283.2
23,0.4999999999999989,0.3810807408609188,283.2
24,0.524999999999998,0.40392536519095035,283.2
25,0.5499999999999963,0.427368889001607,283.2
26,0.5579999999999958,0.43500667640321883,283.2
27,0.5749999999999933,0.45147006612938906,283.2
28,0.5999999999999877,0.47629620056456,283.2
29,0.6249999999999779,0.501924729732068,283.2
30,0.6499999999998873,0.5284451631302459,283.2
31,0.6749999999999259,0.5559614717930815,283.2
32,0.6999999999998625,0.5845950560135906,283.2
33,0.724999999999754,0.6144884659010216,283.2
34,0.7500000000000001,0.6458101229175671,283.2
35,0.775,0.6787604145417012,283.2
36,0.799999999903112,0.7135797623913687,283.2
37,0.81499999992295,0.735487246017848,283.2
38,0.025000000001866498,0.026288071390458096,298.1
39,0.05000000000392191,0.05285538216649289,298.1
40,0.07500000000298557,0.07971312941533372,298.1
41,0.07600000000295104,0.08079365724845887,298.1
42,0.10000000000215083,0.10687402402955022,298.1
43,0.12499999999891385,0.13435171493412862,298.1
44,0.15000000000010508,0.16216094596372307,298.1
45,0.17499999999985388,0.19031768439313332,298.1
46,0.18999999999895736,0.20738567914934708,298.1
47,0.19999999999803905,0.21883926059137676,298.1
48,0.22499999999457662,0.2477445257966542,298.1
49,0.24999999998936673,0.27705403174996873,298.1
50,0.27499999999572844,0.3067902362991906,298.1
51,0.29699999999433396,0.33333054010269925,298.1
52,0.29999999999412374,0.3369777387888248,298.1
53,0.3249999999921545,0.3676435519833499,298.1
54,0.349999999989743,0.3988174151883942,298.1
55,0.374999999986804,0.4305321572662262,298.1
56,0.3899999999847505,0.4498355816089558,298.1
57,0.39999999998324853,0.4628241183100672,298.1
58,0.42499999997891647,0.49573364110050555,298.1
59,0.4499999999738455,0.5293056457715042,298.1
60,0.4749999999679743,0.5635903039910142,298.1
61,0.49999999996107874,0.5986438325850393,298.1
62,0.5249999999999944,0.6345294315001972,298.1
63,0.5499999999999882,0.6713183930198562,298.1
64,0.5519999999999871,0.6743028814425318,298.1
65,0.5749999999999764,0.7090914263439805,298.1
66,0.599999999999937,0.7479402338935456,298.1
67,0.6249999999995139,0.7879694029108669,298.1
68,0.6279999999994622,0.7928577348432898,298.1
69,0.025000000002515305,0.049455964632672815,323.1
70,0.04700000000402035,0.09349001931214534,323.1
71,0.050000000003895075,0.09953278678641794,323.1
72,0.07500000000294342,0.15025430919521385,323.1
73,0.09999999999646887,0.20164632081551434,323.1
74,0.11299999999798077,0.22864422103616294,323.1
75,0.12499999999902878,0.25373639596983505,323.1
76,0.1500000000001418,0.30655409752686535,323.1
77,0.17399999999987217,0.35797309492769863,323.1
78,0.1749999999998318,0.36013117851433274,323.1
79,0.19999999999783938,0.4145018072322301,323.1
80,0.22499999999423254,0.4697028198187026,323.1
81,0.23099999999310758,0.48307897807707484,323.1
82,0.24999999998885744,0.525774005003731,323.1
83,0.27499999999560265,0.582758426253645,323.1
84,0.2849999999949868,0.6058182305814257,323.1
85,0.29999999999396315,0.6407027851426936,323.1
86,0.3249999999919504,0.699657835955153,323.1
87,0.33499999999102303,0.7235350681232724,323.1
88,0.34999999998948433,0.7596788546684841,323.1
89,0.37499999998647904,0.8208261735181891,323.1
90,0.3819999999855287,0.8381580944725678,323.1
91,0.02500000000132613,0.08271236834456837,348.1
92,0.029000000002409456,0.09605976607638282,348.1
93,0.0500000000038186,0.16666007943928735,348.1
94,0.07000000000306483,0.23474031877775817,348.1
95,0.07500000000288415,0.25189184947227716,348.1
96,0.09999999999664468,0.33845976324556953,348.1
97,0.10899999999774351,0.36996188784394024,348.1
98,0.12499999999918185,0.4264193944524233,348.1
99,0.1460000000001111,0.5014243409335636,348.1
100,0.15000000000017086,0.5158301442325763,348.1
101,0.1749999999997594,0.6067556001819614,348.1
102,0.18199999999922717,0.6324953287086742,348.1
103,0.19999999999753493,0.6992639376860604,348.1
104,0.21399999999561234,0.7517870767989979,348.1
105,0.22499999999371725,0.7934283668837916,348.1
106,0.24799999998862032,0.8815898916105604,348.1
