,0
0,2.7604214579344357
1,3.2434012347041605
2,3.2267257416273587
3,3.143664894138582
4,3.20967569126348
5,2.8096897530908493
6,2.642190602521406
7,2.938728395959081
8,2.9754651865170203
9,3.5283900729650286
10,3.16554202605903
11,3.65349819763912
12,2.7157873748991364
13,2.707665241243499
14,3.221958051369492
15,2.8846512414394825
16,2.4372166444016514
17,2.686261476317066
18,2.7056237800953964
19,2.521811931451334
20,3.1796828091976717
21,3.161428944431466
22,2.7483238683613513
23,3.208560620410597
24,2.7309368888416174
25,2.7358127937746137
26,2.7330347911626807
27,2.8045661145532543
28,2.6971476454614347
29,2.7894540412622035
30,2.747293179736689
31,2.6913645713505576
32,2.968441705548977
33,2.7351222200504743
34,2.7169752820592987
35,2.746093738897599
36,2.9648064121255335
37,2.654819419088243
38,2.736420671301736
39,3.2404518880108406
40,2.7268947283541545
41,2.7282031838727394
42,2.6919814096469756
43,3.1377566409182776
44,3.1829859171850714
45,2.731235021330311
46,2.9701195659151467
47,2.7742872556656817
48,2.976607989669168
49,2.7614868070301593
50,3.937797438666538
51,2.914623571305204
52,2.8116032035281564
53,2.9309289519455244
54,2.863546225995605
55,1.5275131984138295
56,2.7338971874237554
57,2.663382571583147
58,3.9097190307918552
59,4.314750279574492
60,2.7208810833183654
61,3.17864653427248
62,4.013805843345274
63,4.319609556839458
64,2.5001685877922943
65,2.7330614572990255
66,2.946663369567053
67,2.7162593600483964
68,3.442991063239355
69,2.7238601669950264
70,3.9316310731630244
71,2.8518675984996262
72,2.694649863356333
73,2.759042830606361
74,2.673020428630664
75,2.7759736005359614
76,3.1512128024239416
77,2.7230498520381548
78,3.6295674502285524
79,4.016361229344318
80,2.6680017879301876
81,2.7987689219616856
82,2.753653224923087
83,2.113755943502773
84,2.909408035960435
85,2.9733202806212438
86,2.7730158465156625
87,2.9293593804425075
88,3.8782642851138043
89,3.3762236446960303
90,2.591090352177265
91,3.1369054158048013
92,3.1461670156116432
93,2.7174663416829876
94,2.869937992541085
95,2.6981007608882632
96,2.708229675169316
97,3.1108944229725877
98,2.9145524965582217
99,2.718209471817685
