,0
0,33492.51568
1,86790.53105
2,187111.9757
3,302153.8684
4,423307.5262
5,540272.6622
6,652144.2173
7,726179.4489
8,87063.3181
9,187249.3423
10,294882.8453
11,403834.5326
12,510896.5313
13,627895.6564
14,853111.0393
15,1057454.748
16,86790.53105
17,182519.2834
18,274110.0315
19,370874.0959
20,468817.5169
21,564457.9526
22,775133.5314
23,988643.6347
24,70923.40215
25,162773.6623
26,255378.779
27,337303.6199
28,440735.119
29,544738.2835
30,724073.3492
31,913304.2855
