,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y
0,0.9317778945298926,0.00012740833424251992,0.068094697135865,1e-08,0.000640691004667336,0.9993593089953327
1,0.8967100010094343,0.055418713174366314,0.047871285816199344,1e-08,0.2833401846267024,0.7166598153732975
2,0.8614766926936263,0.11078799894922674,0.027735308357146944,1e-08,0.5761898214829183,0.42381017851708147
3,0.8327393466115198,0.1558089727017111,0.011451680686769144,1e-08,0.8219890042783752,0.17801099572162485
4,0.8151880722723224,0.18324217513485366,0.0015697525928240312,1e-08,0.9753376160206847,0.024662383979315375
