,0,1
0,-0.0628884655091331,-0.0506733611265954
1,-0.05847733174256953,-0.04942158819655223
2,-0.05893857432707244,-0.049360324374881616
3,-0.09067889865463653,-0.06588835529843323
4,-0.0566246698678565,-0.04966712502679386
5,-0.061579110944688105,-0.04895339677846886
6,-0.059993510911889994,-0.049293184847284684
7,-0.06751230416981237,-0.05294522214334247
8,-0.058972777558838015,-0.04757116891790574
9,-0.06127809993325824,-0.049023588668917595
10,-0.06072984839127472,-0.04964128976518908
11,-0.061367305148542106,-0.04900292487755869
12,-0.06323947178344047,-0.048348383963515894
13,-0.06318776848082014,-0.04822860246724778
14,-0.08497707251101246,-0.06241999218338524
15,-0.05961807104107772,-0.049269846283345395
16,-0.05605776270338618,-0.04974218068437244
17,-0.07046886045041396,-0.05444454856870488
18,-0.061777172991556724,-0.048906384142381736
19,-0.0625895674267804,-0.04870312299789943
20,-0.06279473012055868,-0.04863263839473128
21,-0.05899934194320624,-0.04935224628985982
22,-0.06324005860515511,-0.04832242247797194
23,-0.06269168051886058,-0.04867416780503247
24,-0.0581122804191644,-0.04947002367168975
25,-0.06723652241165605,-0.05280727907687312
26,-0.06226362121203715,-0.048786895229181435
27,-0.07163981669069842,-0.05504904621549768
28,-0.05826594749411891,-0.04944963950093186
29,-0.05991589257132773,-0.049230107075297756
30,-0.056871410449835944,-0.047838667155931665
31,-0.08793972596796475,-0.06419535768010044
32,-0.060205555818709545,-0.0491913820151628
33,-0.08706373164518469,-0.06366455848822744
34,-0.058594722627830526,-0.049406003727496914
35,-0.06278395590171747,-0.04863710114559677
36,-0.06105600108746356,-0.04907460708581893
37,-0.0624831026893869,-0.04873022466569558
38,-0.06217928236684804,-0.04880813123093351
39,-0.06315618690315272,-0.04842909984655372
40,-0.06121717030891776,-0.049037643110995184
41,-0.06217609060891136,-0.04880892984427139
42,-0.06494029108176043,-0.05167091970451568
43,-0.06301571398012326,-0.04846430556785493
44,-0.05691916723156125,-0.04962812760443857
45,-0.06084391117382225,-0.0496953904990626
46,-0.059561335110779066,-0.04908978846623587
47,-0.0612837914113345,-0.0490222734298018
48,-0.062046899999612236,-0.04884097441742361
49,-0.06073301018746731,-0.04912299152518118
50,-0.07233661010255964,-0.05541173561668695
51,-0.060312602045208975,-0.04917704952898881
52,-0.08012884042981765,-0.05962981191573172
53,-0.05839868865732727,-0.04943202600252866
54,-0.06270175823578518,-0.04867021039086635
55,-0.0817969040162799,-0.06057441577831909
56,-0.0689846033039922,-0.053687111555899475
57,-0.07183364211235028,-0.055149709708786195
58,-0.057187985842852444,-0.049592523723514394
59,-0.06281551050128084,-0.04862393943176694
60,-0.06627934904813378,-0.05233096946268259
61,-0.06284184989474648,-0.04861272702402427
62,-0.07010930236151831,-0.05426016773278574
63,-0.06310444545522596,-0.048466983686043824
64,-0.07051649250535473,-0.05446901751820399
65,-0.06311293946527427,-0.04846128703885176
66,-0.05966432779198628,-0.04913819922970472
67,-0.062469760396978574,-0.048733736887619374
68,-0.08664327418613711,-0.06341155764050906
69,-0.08028740162223,-0.05971893383415984
70,-0.06244475661364725,-0.050459783217614206
71,-0.07315592506042548,-0.05584109260387101
72,-0.06291072369014335,-0.04858225564948293
73,-0.0814629887892045,-0.060384066826675464
74,-0.057111257475999544,-0.04794920377966147
75,-0.054127787838550406,-0.04981324968467932
76,-0.06070288917299395,-0.04912666861711772
77,-0.05840350527350256,-0.048548162104115805
78,-0.06012010651736147,-0.0492028141970545
79,-0.0619504575226392,-0.04886457284352725
80,-0.060615791665189885,-0.04913730579342846
81,-0.061347240482146716,-0.04900758210799368
82,-0.05715707518888663,-0.047970341824415445
83,-0.05929490482125725,-0.049312929151431706
84,-0.060340988931612126,-0.04945720951028474
85,-0.07355414805972978,-0.05605092380340008
86,-0.07653487390100672,-0.05764603359047454
87,-0.06196212734024461,-0.05022832004971932
88,-0.058069988963137725,-0.048393022038030295
89,-0.0655816614632703,-0.05198615895274838
90,-0.06125928330281192,-0.049027934028321146
91,-0.05906229006248072,-0.04885575452194208
92,-0.06254883789166246,-0.0487127724137086
93,-0.08067393000906864,-0.05993677268045335
94,-0.06304610747108362,-0.0485152228629903
95,-0.06101604961089134,-0.04977712758092977
96,-0.058353485137042256,-0.048524869687612375
97,-0.06303062827425963,-0.04815119253307988
98,-0.08134910311938083,-0.06031929131064051
99,-0.07443661515150035,-0.056518621180535515
