,0
0,1.4101852603331928
1,1.4167053617463874
2,1.330677608091931
3,1.4134066600033084
4,1.2245428798082054
5,1.42780610913729
6,1.4350161330194684
7,1.4489166872468513
8,1.4399935628855043
9,1.3955964349764751
