,0
0,1.4483448800688778
1,1.4410317113215103
2,1.4243577075049119
3,1.3482120685897836
4,1.4411727181901373
5,1.3439458100486832
6,1.4271438077458367
7,1.3806894372432092
8,1.4491727443482971
9,1.437651488976891
10,1.3726617251816746
11,1.346807274343305
12,1.3924338424639586
13,1.38383939415756
14,1.4508978845626264
15,1.4548331965951624
16,1.4492123802443522
17,1.4418555096104477
18,1.450754730234371
19,1.4588730222869046
20,1.4190980285451427
21,1.4445584435569214
22,1.4477304545013725
23,1.4261393787874417
24,1.4309738249423412
25,1.363876709483245
26,1.2445658312089538
27,1.3020259197616575
28,1.2158077763162918
29,1.38566484031455
30,1.4491070190815754
31,1.4528558392375415
32,1.4422052656209778
33,1.4513239215752718
34,1.4517417979238119
35,1.4297433537493858
36,1.4479608271690438
37,1.4418752957192245
38,1.3840961284140767
39,1.3474609824521464
40,1.320268808223797
41,1.4290470417449799
42,1.4465527867823122
43,1.4573746264582637
44,1.4515673373966183
45,1.3585571137793007
46,1.2812883808660736
47,1.4577017050084262
48,1.295605971149557
49,1.328174713495698
50,1.4072068423710204
51,1.4358921692126363
52,1.4067759329242269
53,1.4362027959262873
54,1.4136100376917622
55,1.4361389061893368
56,1.4519292543538749
57,1.4537809687117111
58,1.449920186246058
59,1.4422124883311458
60,1.276946022960707
61,1.3707718882537603
62,1.4228909724280328
63,1.4558728304222883
64,1.4462561272343901
65,1.4510362579155374
66,1.4213660459782291
67,1.3487925334256285
68,1.3616423538589721
69,1.4471339885668324
70,1.4390754889958643
71,1.349980515189261
72,1.2407331242954567
73,1.4188185488085936
74,1.3678266778997203
75,1.32634758588745
76,1.4293742698859082
77,1.3882017222077856
78,1.4418573366353695
79,1.4193626281931788
80,1.4530861423092922
81,1.224324724308586
82,1.4505621102395325
83,1.4220108404484804
84,1.4287414131680571
85,1.4182691648753925
86,1.4537562849303582
87,1.428659284810197
88,1.444147368084217
89,1.4527929589680668
90,1.318068516313554
91,1.3820419314082626
92,1.456643361663636
93,1.3601812388002847
94,1.4556255933307072
95,1.436847428094609
96,1.4289820904122814
97,1.4195401049804621
98,1.4565027072410381
99,1.4352064867010919
