,0,1
0,-0.0202895261416341,-0.024982847076809565
1,-0.020296308711293475,-0.024982891983363995
2,-0.02039227733710338,-0.024983469730502625
3,-0.02590221480552816,-0.025059992759869365
4,-0.02048469998263774,-0.024984020386701635
5,-0.02063618584222579,-0.02498494686160883
6,-0.02053763706853975,-0.02498434072031548
7,-0.02055934866049881,-0.024984473157907493
8,-0.022994278748602794,-0.025020219922712906
9,-0.02038435056986249,-0.02498342300504979
10,-0.020655406769489654,-0.02498506659450538
11,-0.028824532781107033,-0.025099738086504817
12,-0.03111072183117543,-0.025129982907068683
13,-0.020569685310434977,-0.02498453642764549
14,-0.026758548981966196,-0.025071660766345098
15,-0.02029029231594497,-0.024982852143729306
16,-0.02838818603616798,-0.02509381014833742
17,-0.020463916423605375,-0.024983895610084367
18,-0.020322951746022264,-0.024983063727513685
19,-0.028490322607526316,-0.02509513264043121
20,-0.029780572772909478,-0.025112457358480552
21,-0.020837749513054542,-0.024986227736053065
22,-0.020487310197701135,-0.024984036096668376
23,-0.02046610170527177,-0.024983908703637567
24,-0.0279918626584504,-0.025088374216768124
25,-0.020496785352809653,-0.024984093198103446
26,-0.020396019745012473,-0.024983491818002454
27,-0.020338707017728563,-0.024983155475274906
28,-0.02831542836292514,-0.02509277084504092
29,-0.020279263078870464,-0.02498277922436931
30,-0.020674243643442437,-0.024985184420072866
31,-0.020300083532578832,-0.024982917010222455
32,-0.02862661545804216,-0.025096919887960322
33,-0.020482439767368334,-0.024984006790340452
34,-0.022686721396167384,-0.025016005765064978
35,-0.020449841735476815,-0.024983811425024125
36,-0.0205332124050081,-0.024984313806213826
37,-0.02674740390070099,-0.025071508070117782
38,-0.020350214707957694,-0.024983222681485173
39,-0.028430219170550376,-0.025094274826608247
40,-0.020643983550491077,-0.024984995375768832
41,-0.02061268887716033,-0.024984801167046763
42,-0.020439519280193438,-0.024983749843712908
43,-0.02026443220460202,-0.02498273943606848
44,-0.0296565310303184,-0.025110748562793463
45,-0.029764728456692716,-0.025112243053373923
46,-0.020313446437428006,-0.024983005582369835
47,-0.02056734479016626,-0.024984522089193512
48,-0.020689050780076056,-0.02498527737827573
49,-0.020283296340913647,-0.02498280587901039
50,-0.028272032588251686,-0.025092135344441477
51,-0.020307949060713867,-0.024982969165650723
52,-0.02081739643009474,-0.024986095821447157
53,-0.028721238657123498,-0.025098237298089236
54,-0.020659645797194762,-0.024985093067865526
55,-0.02034525298408637,-0.02498319368439011
56,-0.029723521463076615,-0.025111597322561317
57,-0.020599502802854355,-0.02498471972941203
58,-0.020463535990490153,-0.02498389333126949
59,-0.020398527737300377,-0.02498350662987052
60,-0.020361361108960065,-0.02498328793398547
61,-0.027321998461467868,-0.025079319670760384
62,-0.03075855840109871,-0.025125177656650784
63,-0.02708999982192434,-0.025076174178983113
64,-0.020356231510652762,-0.024983257885503735
65,-0.02036862009183866,-0.024983330511926815
66,-0.027153076768971426,-0.025077023407388824
67,-0.027652397695179038,-0.02508381726750697
68,-0.02027197948896044,-0.024982740581252005
69,-0.020579463433028126,-0.02498459640845122
70,-0.02062442804990326,-0.024984873864051998
71,-0.03094302467476476,-0.025127693446595094
72,-0.020361522499887146,-0.02498328887992092
73,-0.020369845487422492,-0.024983337706008923
74,-0.020455884829142176,-0.02498384753964831
75,-0.02029586684514495,-0.024982889045321192
76,-0.029561307171573206,-0.0251094340800018
77,-0.020272299438609215,-0.02498274064044678
78,-0.02043893967013768,-0.02498374638991632
79,-0.02847917928528821,-0.025094980159250966
80,-0.028299631009576075,-0.025092520824296166
81,-0.020380306562037886,-0.024983399197342812
82,-0.03246672639369636,-0.025146363534190242
83,-0.020487897160668806,-0.02498403963059995
84,-0.0276972051673468,-0.025084402287465626
85,-0.020388717763891655,-0.024983448738365187
86,-0.031089751166601412,-0.025129593337677825
87,-0.02033071735010311,-0.02498310891082229
88,-0.02937717717158067,-0.025107161729879965
89,-0.02055439907893749,-0.024984442911735367
90,-0.02040546390369873,-0.024983547635076167
91,-0.02849834409621749,-0.025095266222557054
92,-0.02036795862934551,-0.024983326629367218
93,-0.020481979268781297,-0.024984004021005455
94,-0.029784596237402258,-0.025112406767281558
95,-0.02065728529950035,-0.024985078323201616
96,-0.02026811171973304,-0.02498273992530846
97,-0.02630066107032106,-0.0250654191407685
98,-0.02043970500669778,-0.024983750950512536
99,-0.02074441574857448,-0.024985627621466715
