,0
0,1.4556652135140096
1,1.4347253037140384
2,1.458759943424282
3,1.4565780753508986
4,1.4542576297523027
5,1.4561908482161825
6,1.4580793972147
7,1.4500063353859163
8,1.4571182030042111
9,1.4532447378182733
10,1.4471955510641725
11,1.451250849604833
12,1.4531903120948075
13,1.4556643225301915
14,1.4571348642610817
15,1.4540848815539664
16,1.4520988258577259
17,1.455540559964528
18,1.4364067546001742
19,1.4591666494041675
20,1.455473406250894
21,1.4348655704912405
22,1.4537856760200873
23,1.4526512634683195
24,1.4555124737050633
25,1.4597827842884175
26,1.4560164356761274
27,1.4559665988335986
28,1.4541005283967299
29,1.455254490489622
30,1.4487137959665453
31,1.4566239460700459
32,1.4604283951241104
33,1.4583525960421062
34,1.4511578941296435
35,1.4512918051364105
36,1.459524175961074
37,1.4427675411944605
38,1.4564513924149571
39,1.4568019666598353
40,1.4504685936932962
41,1.4576057599419951
42,1.4590510650343604
43,1.4556678075485954
44,1.454762326886787
45,1.4605659783207603
46,1.4526168912685262
47,1.4593016116241622
48,1.4409841346161323
49,1.4497897008680292
50,1.4563473554490123
51,1.4555579652409991
52,1.4539141785607586
53,1.4539215619071382
54,1.4555081703875294
55,1.450546905786727
56,1.456160530839893
57,1.4479447356815593
58,1.4531676411871814
59,1.4529876920025118
60,1.4484386124204114
61,1.4576168119317774
62,1.457685684565324
63,1.4563774471037256
64,1.4537108961237044
65,1.4577979693381773
66,1.4537291988078542
67,1.454000568061659
68,1.456750721887179
69,1.449677327112578
70,1.4552395589529095
71,1.45311252611703
72,1.4556578147962087
73,1.4433680170731504
74,1.459373030770561
75,1.4443468049683337
76,1.4603668707600541
77,1.457554687403404
78,1.455882238591623
79,1.4470163969503935
80,1.4567698377526301
81,1.4559746515695917
82,1.4544395247262063
83,1.4548740386976748
84,1.4434287268269834
85,1.4489299426426339
86,1.4502750915333262
87,1.4589432956564161
88,1.4415182694424653
89,1.4486868675746198
90,1.4570921605131413
91,1.4584685134392357
92,1.4419339082350748
93,1.4546167386822966
94,1.4579920573964196
95,1.4446071694086362
96,1.447340323930368
97,1.457281458516662
98,1.4292435496933755
99,1.4562218033914813
