,R32_x,"P, MPa"
0,0.014000000000625993,0.01053086949184884
1,0.1359999999995126,0.10673240631939326
2,0.3059999999941414,0.2575399100506445
3,0.44799999997631496,0.40480913019247994
4,0.5699999999741087,0.5537681768015688
5,0.6719999999590962,0.6995999459150142
6,0.785999999957997,0.8878290515686482
7,0.010000000000189972,0.011050273265098037
8,0.095000000002338,0.10823875443402467
9,0.2179999999960784,0.26100631921127404
10,0.3249999999925419,0.4088413005766066
11,0.41699999998166976,0.5505051140322428
12,0.49899999996436034,0.6913187648630779
13,0.5699999999740064,0.8270377335826475
14,0.6429999999633814,0.9826932790635109
15,0.005000000000000011,0.009540657383315073
16,0.055000000003727276,0.10700410613462612
17,0.13299999999943532,0.26724600781955854
18,0.19999999999804735,0.4141374159486442
19,0.2639999999964765,0.5638818845876654
20,0.3199999999927478,0.7037648386562523
21,0.3679999999880738,0.8313042776074296
22,0.41699999998125253,0.9698869264652282
23,0.0020000000000721593,0.005981513559408919
24,0.033999999998576017,0.10306765683284289
25,0.08399999999441565,0.2602367715331675
26,0.13099999999944537,0.414681384799342
27,0.17499999999971844,0.5658435781512651
28,0.21599999999569797,0.7130758423089104
29,0.2539999999885688,0.8556369592611642
30,0.28799999997706305,0.9886938956358065
