,R32_x,"P, MPa"
0,0.014000000000625004,0.008763350058837504
1,0.1359999999995702,0.08750887103984523
2,0.30599999999381666,0.20608485281754285
3,0.4479999999749877,0.3164507236953981
4,0.5699999999999983,0.4239183753454164
5,0.672,0.527690705000775
6,0.7859999999999814,0.6683150253310369
7,0.01000000000060772,0.00973539964646714
8,0.0950000000023141,0.09434086976406866
9,0.2179999999957638,0.22348260803032433
10,0.32499999999220797,0.3438735947496553
11,0.41699999998061277,0.4551204370000805
12,0.4989999999619122,0.5620718588259351
13,0.5699999999999943,0.6623415052160602
14,0.6429999999999471,0.775129136887952
15,0.005000000000271106,0.00909057839111668
16,0.055000000003698035,0.10131831326170847
17,0.1329999999995237,0.25031616573736654
18,0.1999999999979489,0.3838872491350948
19,0.26399999999623947,0.5169734240853601
20,0.3199999999924199,0.6384281352513668
21,0.36799999998744654,0.7467387207973789
22,0.4169999999800915,0.8618276361893958
23,0.002000000000073986,0.006060111993312173
24,0.03400000000447238,0.10403642469903755
25,0.08399999999447658,0.26103055975893796
26,0.13099999999949533,0.41326943700160745
27,0.1749999999996582,0.5602319383806836
28,0.21599999999549493,0.7013587770575592
29,0.25399999998706174,0.8360541612679712
30,0.2879999999759514,0.9599924866206747
