,R32_x,"P, MPa"
0,0.014000000001154944,0.010630916865376936
1,0.1359999999994236,0.10729525928977332
2,0.3059999999942704,0.2570380673238803
3,0.4479999999766194,0.400981380341727
4,0.5699999999741954,0.5443000726175444
5,0.6719999999589218,0.6827429960918264
6,0.7859999999574983,0.8602493073257931
7,0.01000000000081493,0.010724879813417425
8,0.09500000000242166,0.10555408805701842
9,0.21799999999670042,0.2565975056017328
10,0.32499999999305046,0.4053329609588545
11,0.4169999999829877,0.5504393229238621
12,0.498999999967155,0.697289767095681
13,0.5699999999758683,0.8412988038400601
14,0.6429999999665602,1.0092903929313632
15,0.004999999999999994,0.008880553083817928
16,0.05500000000385688,0.10048532290086193
17,0.1329999999990619,0.25481494726604553
18,0.199999999998835,0.40071752542427186
19,0.26399999998929186,0.554218999526158
20,0.31999999999379763,0.7022975258700875
21,0.36799999998987776,0.8415149717897041
22,0.4169999999842947,0.9975915515761333
23,0.0020000000002809385,0.005497308376345858
24,0.03400000000248973,0.0955517047592763
25,0.0839999999932647,0.24477614286642801
26,0.1309999999988214,0.39583821583158646
27,0.17500000000011612,0.5482534098045324
28,0.21599999999758848,0.701350627845246
29,0.25399999999221984,0.8542460580681852
30,0.2879999999835111,1.00133423819333
