,R32_x,"P, MPa"
0,0.014000000000625974,0.010652022971597935
1,0.13599999999952905,0.10748877763981203
2,0.3059999999940672,0.25741900119085454
3,0.4479999999758648,0.40143469488304706
4,0.569999999973532,0.5447077770289235
5,0.6719999999577629,0.682992263452741
6,0.785999999956161,0.8601511234139732
7,0.01000000000018999,0.01070994221727225
8,0.09500000000234778,0.10541825087517026
9,0.2179999999962275,0.2563140224291845
10,0.3249999999927,0.4049629362742546
11,0.4169999999821871,0.5500448374136564
12,0.4989999999656632,0.6969325709682498
13,0.5699999999749923,0.8410386479564863
14,0.6429999999652679,1.0092165373548843
15,0.0050000000002714245,0.008876812372618123
16,0.05500000000373341,0.10044938416681815
17,0.1329999999993678,0.25475165275306844
18,0.19999999999834078,0.40066017240507534
19,0.2639999999877107,0.5542018068843809
20,0.3199999999932375,0.7023521818650145
21,0.36799999998900357,0.8416667165808639
22,0.4169999999829639,0.9978858353422373
23,0.0020000000000000456,0.005495843177375134
24,0.03400000000240232,0.09552895283500111
25,0.08399999999421734,0.2447296480124808
26,0.13099999999933779,0.39578244299449766
27,0.17499999999987562,0.548203362724782
28,0.21599999999646108,0.7013215711436888
29,0.25399999999014156,0.8542531435790981
30,0.28799999997993087,1.0013903215951465
