,R32_x,"P, MPa"
0,0.01400000000062596,0.010402642066774506
1,0.135999999999519,0.10526040304676601
2,0.30599999999413807,0.2532478516930118
3,0.447999999976136,0.3968300985752407
4,0.5699999999738823,0.541119866788336
5,0.6719999999585866,0.6816258025593799
6,0.7859999999573738,0.8626473459795931
7,0.010000000000190048,0.010714041873979103
8,0.09500000000234878,0.10547060989749903
9,0.2179999999962342,0.2564602939150236
10,0.3249999999927042,0.40518936369791975
11,0.41699999998219206,0.5502999030592143
12,0.49899999996565775,0.697127294890532
13,0.5699999999749764,0.8410459342995029
14,0.6429999999652114,1.0087822214441704
15,0.005000000000000024,0.009021546364361014
16,0.05500000000373529,0.10196190911495732
17,0.13299999999937007,0.25802153658639265
18,0.1999999999983029,0.40493627725338643
19,0.2639999999874936,0.5588299672193706
20,0.3199999999931755,0.7066248872750037
21,0.36799999998888216,0.8449822870218472
22,0.4169999999827354,0.9994165151894148
23,0.0020000000000635347,0.005551700911443116
24,0.03399999999855999,0.09636440022228841
25,0.08399999999424328,0.2462591066519362
26,0.13099999999935624,0.3972514783227721
27,0.17499999999985485,0.5488328045003797
28,0.21599999999636363,0.700323968369224
29,0.25399999998995615,0.8508538098999986
30,0.2879999999794912,0.994956673675528
