,R32_x,"P, MPa"
0,0.014000000000626369,0.013840084759262251
1,0.13599999999949222,0.14083252702388135
2,0.30599999999418803,0.3416223799827676
3,0.44799999997669304,0.5386250137568036
4,0.5699999999743588,0.7364957098580165
5,0.6719999999584783,0.9247769637435109
6,0.7859999999531561,1.146469978778214
7,0.010000000001139315,0.014932408660481856
8,0.09500000000238593,0.14662939365842234
9,0.21799999999614947,0.3548184247547759
10,0.3249999999925923,0.5572539439078918
11,0.4169999999817845,0.7515175924517434
12,0.498999999982477,0.9440341079918851
13,0.5699999999742068,1.1279215012316566
14,0.6429999999630027,1.3347827279450752
15,0.005000000000000098,0.013345602476764683
16,0.055000000003699624,0.14992981449674922
17,0.13299999999946457,0.3754656427742676
18,0.19999999999820187,0.5831976896559871
19,0.26399999998631296,0.7958312628946679
20,0.3199999999928235,0.9951425018938267
21,0.36799999998820415,1.1773357658009056
22,0.4169999999814675,1.3756860132441144
23,0.001999999999999936,0.008560823155814506
24,0.033999999998503984,0.14771780692941044
25,0.08399999999419658,0.37386770506850003
26,0.1309999999994374,0.5971547676435798
27,0.17499999999975324,0.8167214251454717
28,0.21599999999572675,1.0315689316094154
29,0.2539999999880337,1.2405492860280283
30,0.2879999999776047,1.436462708195808
