,R32_x,"P, MPa"
0,0.014000000000775416,0.010570599185450015
1,0.13599999999955734,0.10683490407112796
2,0.3059999999940395,0.25649981326805943
3,0.44799999997582735,0.4009974644499683
4,0.5699999999735798,0.5454086670972447
5,0.6719999999579709,0.6852224384628138
6,0.7859999999564431,0.8642122294180614
7,0.01000000000018941,0.010673630774031079
8,0.09500000000232042,0.10508897050312038
9,0.2179999999960613,0.25560036344748094
10,0.32499999999258794,0.40394633914352746
11,0.41699999998195186,0.5487756412623538
12,0.49899999996525934,0.6954176123343689
13,0.5699999999747714,0.8392553431696524
14,0.6429999999649582,1.0070273036844866
15,0.0050000000000000235,0.009115114379591727
16,0.05500000000366506,0.10246209275888322
17,0.13299999999955384,0.2568796942586247
18,0.1999999999978743,0.39953836296685497
19,0.26399999999628126,0.5461352599431382
20,0.3199999999925883,0.6842043197868221
21,0.36799999999999994,0.9005997452445991
22,0.4170000000000001,0.9718760388818836
23,0.001999999999999904,0.006076418247835741
24,0.034000000004539566,0.10435174771259968
25,0.08399999999493171,0.2619703910656557
26,0.13099999999969897,0.41499682443041036
27,0.17499999999939497,0.5629013093799626
28,0.2159999999946217,0.7051113807755369
29,0.2539999999853225,0.841013254251342
30,0.28800000000000003,0.9789468624916244
