,0
0,3.3080721210952118
1,3.356208953434577
2,3.696073252437023
3,3.4518694250230952
4,3.247220556424744
5,3.5141021798653154
6,3.7673879722389114
7,3.6549053588452023
8,3.526838267593901
9,3.7518798515542864
