,0,1,2,3
0,,,0.0,0.0
1,-2.757719800089917,-0.10159279261780847,3.2279580833017887,0.10076480497398989
2,-1.8425248712497702,-0.09899730071202406,2.179821865652324,0.09148055977114963
3,-2.258976707862577,-0.10551628254515077,2.604886605604174,0.09919882178075948
4,-1.140672837785744,-0.08579757047529803,1.5577859617773995,0.08716016267249016
5,,,0.0,0.0
6,-0.8960321838778619,-0.07811479044797505,1.3184684538511708,0.08053459779247076
7,-0.9872636592955317,-0.08234080056264634,1.2757467703033125,0.07178326279278921
8,-2.2587274408310627,-0.10550227977387631,2.6046810817118025,0.09918812114073376
9,2.6478341674162924,-0.0016448574500324523,-2.1965112820237795,0.0022469603271733597
