,0,1,2,3
0,-1.1907223223114531,-0.08798895017195806,1.564249569878752,0.08479584343086873
1,-2.098060474454419,-0.08868209635503828,2.542638111902425,0.08694077784854867
2,,,0.0,0.0
3,,,0.0,0.0
4,-2.5987868573091855,-0.09601551032963335,3.074287509800328,0.09565713485397515
5,-2.760126193741828,-0.10116755784503981,3.2328563766848073,0.10048090255720284
6,-2.766409618263944,-0.10026893893477067,3.244665913698611,0.09989276487424106
7,-4.483111370060499,-0.14534572850450805,5.0,0.14087009170783418
8,,,0.0,0.0
9,-1.29729482496277,-0.08903316999770831,1.6658855755883013,0.08548970413809374
