,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y
0,0.9195622350147401,0.0001368294267194314,0.08030093555854045,1e-08,0.0006226791067689097,0.9993773208932311
1,0.885974297919603,0.05895114162858816,0.05507456045180879,1e-08,0.2758618692399929,0.7241381307600072
2,0.8502529617144138,0.11771798284891635,0.03202905543666997,1e-08,0.5623955134894326,0.4376044865105673
3,0.8189933916325914,0.16716283901908227,0.013843769348326295,1e-08,0.806939927230611,0.19306007276938897
4,0.800000220197054,0.19799978711579524,0.0019999926871506627,1e-08,0.9714313726205239,0.02856862737947604
