,0,1,2,3
0,,,0.0,0.0
1,-1.0817092314691708,-0.08449155318976552,1.5000772626476575,0.08612656465070714
2,-2.6622327162496338,-0.09900508139469652,3.1325096332403817,0.09825692498858823
3,-1.9471135415262564,-0.16356706148664993,2.0723294781268033,0.1409425011737347
4,,,0.0,0.0
5,-0.9720574707232426,-0.08195460495933496,1.2560600696234203,0.07098294162508678
6,-1.0573742993469628,-0.08381179950515728,1.4761699620879736,0.08554747382978624
7,-1.5942964453016555,-0.09173743307199779,1.9441969987534717,0.08503542654406643
8,-0.9447164162155932,-0.07982131088486356,1.3660765891471096,0.08203673324106445
9,-1.2435467343863007,-0.08786081880518849,1.5975351804088358,0.08306918355881082
