,IL_x,R32_x,R125_x,IL_y,R32_y,R125_y,IL_x2,R32_x2,R125_x2,IL_y2,R32_y2,R125_y2,IL_x3,R32_x3,R125_x3,IL_y3,R32_y3,R125_y3
0,0.9245283116817952,0.0002419004515679991,0.07522978786663759,1e-08,0.0009999999999999998,0.999,0.9325117040314501,0.00021651067459769913,0.067271782643344,1e-08,0.0009999933550400623,0.999000002879983,0.0,0.0,0.0,0.0,0.0,0.0
1,0.26265560662304066,0.022939565177599753,0.7144048281993596,1e-08,0.25,0.75,0.8972147015371242,0.05321418241571928,0.04957111604715633,1e-08,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.8629447473494192,0.1046214181733931,0.03243383447718669,1e-08,0.4999999999999991,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.8298199750794253,0.1542642236964073,0.015915801224166828,1e-08,0.7499999999999989,0.25000000000000044,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.7990732542974252,0.20030145777221542,0.0006252878897412285,1e-08,0.9900000000541587,0.009999999865128782,0.8141945412111018,0.18517228277505954,0.000633176013838609,1e-08,0.99,0.010000000000000009
