,0
0,3.0593209129975736
1,3.0529145175149885
2,3.0675506022507464
3,3.042924051308112
4,2.999190351262765
5,2.9447216786921815
6,2.4926183083243365
7,3.098053512847476
8,2.9646803941947186
9,2.899123388385965
