,0
0,31784.84764
1,82363.46998
2,177485.3363
3,286256.6305
4,400745.3198
5,510977.8414
6,616708.111
7,704080
8,87096.02221
9,186497.6483
10,292088.7396
11,397805.7312
12,500047.3464
13,609660.9839
14,812163.9053
15,978568.8734
16,91344.02088
17,195701.7269
18,292640.4321
19,393827.8097
20,495271.5382
21,592811.6498
22,803152.5197
23,1008523.853
24,80979.74875
25,185254.3942
26,289677.1298
27,381289.0495
28,496115.8556
29,610509.6349
30,805294.1891
31,1006533.346
