,R125_x,"P, MPa","T, K"
0,0.08499999999999987,0.09924820284419886,283.1
1,0.16800000000007642,0.19844365087883928,283.1
2,0.25,0.2983090848316151,283.1
3,0.33100000000000007,0.39816757344212556,283.1
4,0.413,0.49943614835759087,283.1
5,0.4959999999999999,0.6003366609716958,283.1
6,0.5830000000000001,0.7011529352646627,283.1
7,0.681,0.8018550219434033,283.1
8,0.05499999999999993,0.09883649903140351,298.1
9,0.10899999999999987,0.19786810506833621,298.1
10,0.16100000000018155,0.2950273307313669,298.1
11,0.2129999999962999,0.3949212812364337,298.2
12,0.26699999999999996,0.4993493461114273,298.2
13,0.317,0.5971557801367571,298.2
14,0.42200000000000004,0.8017976605160506,298.1
15,0.5210000000000001,0.9931897775587935,298.1
16,0.03000000000000009,0.09887342967669215,323.1
17,0.059,0.19608801807492182,323.1
18,0.08799999999999993,0.2949440385508165,323.1
19,0.11699999999999988,0.39547086609355403,323.1
20,0.15199999999999997,0.5190577474315418,323.1
21,0.176,0.6052500831361555,323.1
22,0.22799999999999995,0.7960761730627433,323.1
23,0.28500000000000003,1.01165097842967,323.1
24,0.018000000000000058,0.09712967128344052,348.1
25,0.034000000000000107,0.1846540715278216,348.1
26,0.04999999999999995,0.2733269682536126,348.1
27,0.07399999999999994,0.40855981319139184,348.1
28,0.09699999999999985,0.5407561763670773,348.1
29,0.1049999999999999,0.5873536627199915,348.1
30,0.13999999999999993,0.7965939496616076,348.2
31,0.17099999999999996,0.9846952425088993,348.1
